Source,Target,Label,Fecha
Francisco Canaro,Juan Carlos Rolón,Cuando No Existas Más - Remasterizado,1956-04-23
Francisco Canaro,Juan Carlos Rolón,Los Adioses - Remasterizado,1956-04-23
Francisco Canaro,Juan Carlos Rolón,Acuarela Boquense - Remasterizado,1956-04-23
Francisco Canaro,Tita Merello,Los amores con la crisis,2011-04-01
Francisco Canaro,Tita Merello,Nino bien,2011-04-01
Francisco Canaro,Tita Merello,Milongon porteno,2011-04-01
Francisco Canaro,Tita Merello,De contramano,2011-04-01
Francisco Canaro,Tita Merello,Llamarada pasional,2011-04-01
Francisco Canaro,Tita Merello,"Que haces, que haces",2011-04-01
Francisco Canaro,Tita Merello,"Tranquilo, viejo, tranquilo",2011-04-01
Francisco Canaro,Guillermo Rico,Café Para Dos,2003-01-01
Francisco Canaro,Guillermo Rico,La Novia del Alcohol - Remasterizado,1961-04-23
Francisco Canaro,Guillermo Rico,La Canción - Remasterizado,1961-04-23
Francisco Canaro,Guillermo Rico,Meditación Maleva - Remasterizado,1956-04-23
Francisco Canaro,Guillermo Rico,La Ultima Copa - Remasterizado,1956-04-23
Francisco Canaro,Guillermo Rico,Muriéndome de Amor - Remasterizado,1956-04-23
Francisco Canaro,Francisco Amor,Muchachita Porteña - Remasterizado,1980-01-21
Francisco Canaro,Francisco Amor,Pájaro Ciego - Remasterizado,1980-01-21
Francisco Canaro,Francisco Amor,Mira Que Nena - Remasterizado,1980-01-21
Francisco Canaro,Francisco Amor,"Amor, Amor Veni - Remasterizado",1980-01-21
Francisco Canaro,Francisco Amor,El Brocal - Remasterizado,1980-01-21
Francisco Canaro,Francisco Amor,Esa Es Mi Patria - Remasterizado,1980-01-21
Francisco Canaro,Francisco Amor,Paja Brava - Remasterizado,1964-04-24
Francisco Canaro,Francisco Amor,Entre San Juan y Mendoza - Remasterizado,1961-04-23
Francisco Canaro,Francisco Amor,En Esta Tarde Gris - Remasterizado,1941-03-06
Francisco Canaro,Francisco Amor,Bajo el Cielo Azul - Remasterizado,1941-03-06
Francisco Canaro,Francisco Amor,El Silbido - Remasterizado,1941-03-06
Francisco Canaro,Francisco Amor,El Criticón - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,Federico a Casa - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,Noche Primaveral - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,Lo Que el Viento Se Llevó - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,¡Mira Que Nena! - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,"Amor, Amor, Veni - Remasterizado",1941-01-24
Francisco Canaro,Francisco Amor,En la Noche Azul - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,Pamentos del Bandoneón - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,"Pajarillo, Pajarillo - Remasterizado",1941-01-24
Francisco Canaro,Francisco Amor,Charlemos - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,Tanguano - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,La Bandera de Mi Patria - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,Maldición Gitana - Remasterizado,1941-01-24
Francisco Canaro,Francisco Amor,Melodía Oriental - Remasterizado,1940-01-24
Francisco Canaro,Francisco Amor,Mi Serenata - Remasterizado,1940-01-24
Francisco Canaro,Francisco Amor,Dejalo Correr - Remasterizado,1940-01-24
Francisco Canaro,Francisco Amor,Cuando Estaba Enamorado - Remasterizado,1940-01-24
Francisco Canaro,Francisco Amor,Tengo Mil Novias - Remasterizado,1940-01-24
Francisco Canaro,Francisco Amor,El Día Que Te Fuiste - Remasterizado,1940-01-24
Francisco Canaro,Francisco Amor,La Vida Se Va - Remasterizado,1940-01-24
Francisco Canaro,Francisco Amor,La Melodía del Corazón - Remasterizado,1940-01-24
Francisco Canaro,Francisco Amor,Mate Cocido - Remasterizado,1939-01-28
Francisco Canaro,Francisco Amor,Se Fue la Moza - Remasterizado,1939-01-28
Francisco Canaro,Francisco Amor,Dime Que Sí - Remasterizado,1939-01-24
Francisco Canaro,Francisco Amor,Farolito - Remasterizado,1939-01-24
Francisco Canaro,Francisco Amor,Al Son del Acordeón - Remasterizado,1939-01-24
Francisco Canaro,Francisco Amor,El Sol del 25 - Remasterizado,1939-01-24
Francisco Canaro,Francisco Amor,La Choyana - Remasterizado,1939-01-24
Francisco Canaro,Francisco Amor,"Salud, Dinero y Amor - Remasterizado",1939-01-24
Francisco Canaro,Francisco Amor,Amor Imposible - Remasterizado,1939-01-24
Francisco Canaro,Francisco Amor,Los Parias - Remasterizado,1939-01-24
Francisco Canaro,Francisco Amor,Las Promesas en Amor - Remasterizado,1939-01-24
Francisco Canaro,Francisco Amor,Salu...Salu - Remasterizado,1938-01-24
Francisco Canaro,Argentino Ledesma,Golondrinas - Remasterizado,1964-04-24
Francisco Canaro,Argentino Ledesma,Sus Ojos Se Cerraron - Remasterizado,1964-04-24
Francisco Canaro,Argentino Ledesma,El Dia Que Me Quieras - Remasterizado,1964-04-24
Francisco Canaro,Argentino Ledesma,Arrabal Amargo - Remasterizado,1964-04-24
Francisco Canaro,Argentino Ledesma,Por una Cabeza - Remasterizado,1964-04-24
Francisco Canaro,Argentino Ledesma,Mi Buenos Aires Querido - Remasterizado,1964-04-24
Francisco Canaro,Argentino Ledesma,Cuesta Abajo - Remasterizado,1964-04-24
Francisco Canaro,Argentino Ledesma,Melodia de Arrabal - Remasterizado,1964-04-24
Francisco Canaro,Argentino Ledesma,Cuando Tu No Estas - Remasterizado,1964-04-24
Francisco Canaro,Argentino Ledesma,Tomo y Obligo - Remasterizado,1964-04-24
Francisco Canaro,Argentino Ledesma,Volvió una Noche - Remasterizado,1964-04-24
Francisco Canaro,Isabel De Grana,De Mi Barrio - Remasterizado,1963-04-24
Francisco Canaro,Isabel De Grana,Bandoneon Arrabalero - Remasterizado,1963-04-24
Francisco Canaro,Isabel De Grana,Munyinga - Remasterizado,1963-04-24
Francisco Canaro,Isabel De Grana,Adiós Mi Amor - Remasterizado,1963-04-24
Francisco Canaro,Isabel De Grana,La Negrita Maria - Remasterizado,1963-04-24
Francisco Canaro,Isabel De Grana,Lo Han Visto Con Otra - Remasterizado,1961-04-23
Francisco Canaro,Eduardo Adrian,Divina Maria - Remasterizado,1961-04-23
Francisco Canaro,Eduardo Adrian,Tres Esperanzas - Remasterizado,1961-04-23
Francisco Canaro,Eduardo Adrian,Rincón de Riachuelo - Remasterizado,1958-04-23
Francisco Canaro,Eduardo Adrian,Valcesito Amigo - Remasterizado,1944-03-11
Francisco Canaro,Eduardo Adrian,Corazón Que Me Has Herido - Remasterizado,1944-03-11
Francisco Canaro,Eduardo Adrian,El Listón - Remasterizado,1944-03-11
Francisco Canaro,Eduardo Adrian,Tristeza Marina - Remasterizado,1944-03-11
Francisco Canaro,Eduardo Adrian,El Gallo - Remasterizado,1944-03-11
Francisco Canaro,Eduardo Adrian,Sombras Nada Más - Remasterizado,1944-03-11
Francisco Canaro,Eduardo Adrian,La Culpa la Tuve Yo - Remasterizado,1944-03-11
Francisco Canaro,Eduardo Adrian,Vieja Carreta - Remasterizado,1944-03-11
Francisco Canaro,Eduardo Adrian,La Naranja Nació Verde - Remasterizado,1944-03-11
Francisco Canaro,Eduardo Adrian,Necesito Olvidar - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,Claro de Luna - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,Gricel - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,"Poco a Poco, Despacito - Remasterizado",1943-03-12
Francisco Canaro,Eduardo Adrian,"Ay Jalisco, No Te Rajes - Remasterizado",1943-03-12
Francisco Canaro,Eduardo Adrian,Cantando Se Van las Penas - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,La Bien Paga - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,Muchacha - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,Nido Gaucho - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,La Niña de la Ventera - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,Nene Caprichoso - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,Soñar y Nada Más - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,Y No la Puedo Olvidar - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,El Moño Rojo - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,Con los Amigos - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,Cada Vez Que Me Recuerdes - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,Mientras Tu Me Quieras - Remasterizado,1943-03-12
Francisco Canaro,Eduardo Adrian,En el Viejo Café - Remasterizado,1942-03-08
Francisco Canaro,Eduardo Adrian,Amando en Silencio - Remasterizado,1942-03-08
Francisco Canaro,Eduardo Adrian,Es Mejor Perdonar - Remasterizado,1942-03-08
Francisco Canaro,Eduardo Adrian,Cada Vez que me Recuerdes,2006-05-06
Francisco Canaro,Eduardo Adrian,En El Viejo Café,2003-01-01
Francisco Canaro,Eduardo Adrian,Soñar y Nada Mas,1941-02-25
Francisco Canaro,Chola Luna,Buenas Noches Corazón - Remasterizado,1944-03-11
Francisco Canaro,Chola Luna,Mi Caballo Bayo - Remasterizado,1944-03-11
Francisco Canaro,Luis Diaz,Victoria! - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,Vete a Dormir - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,En Puntas de Pie - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,¿Donde Está Mi Gato? - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,Flor del Campo - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,Cascabeles - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,El Desfile de Damas - Remasterizado,1930-11-20
Francisco Canaro,Luis Diaz,¿Puede Ser? - Remasterizado,1930-11-20
Francisco Canaro,Luis Diaz,Hijito Mio - Remasterizado,1930-11-20
Francisco Canaro,Luis Diaz,Melenita a la Garcón - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,El Pueblero - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,Rosa Blanca - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,Cigarrillo - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,Ya Llegó Tu San Martín - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,Lejos de Mi Rancho - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,"Ay, Josefina - Remasterizado",1930-12-03
Francisco Canaro,Luis Diaz,Cuando el Indio Llora - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,Tira las Llaves - Remasterizado,1930-12-03
Francisco Canaro,Luis Diaz,"Mama, Yo Quiero Ir en Avión - Remasterizado",1930-12-03
Francisco Canaro,Luis Diaz,Bandolera - Remasterizado,1930-11-16
Francisco Canaro,Antonio Buglione,Llegó la Lancha - Remasterizado,1929-10-22
Francisco Canaro,Azucena Maizani,"Fabriquera, Fabriquera - Remasterizado",1926-07-15
Francisco Canaro,Azucena Maizani,Mina Que Te das a la Morfina - Remasterizado,1926-07-15
Francisco Canaro,Azucena Maizani,Vecinita Fue por Vos - Remasterizado,1926-07-15
Francisco Canaro,Azucena Maizani,Yo Quiero un Novio Chauffer - Remasterizado,1926-07-15
Francisco Canaro,Azucena Maizani,Valentina - Remasterizado,1926-07-15
Francisco Canaro,Azucena Maizani,Acuarelita de Arrabal - Remasterizado,1925-08-02
Francisco Canaro,Azucena Maizani,Penas de Arrabal - Remasterizado,1925-08-02
Francisco Canaro,Azucena Maizani,Canta Corazón - Remasterizado,1925-08-02
Francisco Canaro,Azucena Maizani,Alma de Cotorro - Remasterizado,1925-08-02
Francisco Canaro,Azucena Maizani,Amores de Carnaval - Remasterizado,1925-08-02
Francisco Canaro,Juanjo Mosalini,La última copa (arr. Leonardo Teruggi),2022-10-14
Osmar Maderna,Osmar Maderna,Chiqué! (El Elegante),2007-07-15
Osmar Maderna,Osmar Maderna,Qué Noche!,2007-07-15
Osmar Maderna,Osmar Maderna,Ahí Va El Dulce,2007-07-15
Osmar Maderna,Osmar Maderna,Mientras Duerme La Ciudad,2005-07-15
Osmar Maderna,Osmar Maderna,Fantasía En Tiempo De Tango (Sobre Motivos De Monti),2005-07-15
Osmar Maderna,Osmar Maderna,Volvió A Llover,2005-07-15
Osmar Maderna,Osmar Maderna,Quién Eres Tú?,2005-07-15
Osmar Maderna,Osmar Maderna,El Bajel,2005-07-15
Osmar Maderna,Osmar Maderna,Al Compás De Tu Mentira,2005-07-15
Osmar Maderna,Osmar Maderna,El Vuelo Del Moscardón,2004-07-15
Osmar Maderna,Osmar Maderna,Concierto En La Luna,2004-07-15
Osmar Maderna,Osmar Maderna,Plomo,2004-07-15
Osmar Maderna,Osmar Maderna,Se Perdió El Amor,2004-07-15
Osmar Maderna,Osmar Maderna,Rincones De Paris,2004-07-15
Osmar Maderna,Osmar Maderna,Los Mareados - En Mi Pasado,2004-07-15
Raul Garello,Virginia Lago,Siqueiros es México,2010-05-28
Julio Martel,Oscar Larroca,No Te Perdono Más - Remasted,2017-11-23
Pablo Molina,Amilcar Nadal,Será Por Hoy,2020-10-30
Daniel Maza,Fabián Miodownik,La Explicación,2019-06-07
Daniel Maza,Fabián Miodownik,Candombe Re Fa Si,2019-06-07
Daniel Maza,Fabián Miodownik,Casi una Chacarera,2019-06-07
Daniel Maza,Fabián Miodownik,A Mi Vieja,2019-06-07
Daniel Maza,Fabián Miodownik,Vals Jazz,2019-06-07
Daniel Maza,Fabián Miodownik,Villa Ventana,2019-06-07
Daniel Maza,Fabián Miodownik,Candombe Apastoriuzado,2019-06-07
Daniel Maza,Fabián Miodownik,Malambete,2019-06-07
Daniel Maza,Fabián Miodownik,Vamo' Vamo',2019-06-07
Daniel Maza,Fabián Miodownik,Mi Tambor,2019-06-07
Daniel Maza,Victoria Morán,La Negadora,2019-02-05
Daniel Maza,Victoria Morán,Zamba por Leda,2019-02-05
Daniel Maza,Victoria Morán,Nunca Te Dije Nada,2019-02-05
Daniel Maza,Daniel Maza,Te parece,2011-09-01
Daniel Maza,Daniel Maza,Azúcar de caña,2011-09-01
Daniel Maza,Daniel Maza,Príncipe azul,2011-09-01
Daniel Maza,Daniel Maza,Vete de mi,2011-09-01
Daniel Maza,Daniel Maza,Yo sé quien soy,2011-09-01
Daniel Maza,Daniel Maza,La nochera,2011-09-01
Daniel Maza,Daniel Maza,El manisero,2011-09-01
Daniel Maza,Daniel Maza,Che che cole,2011-09-01
Escalandrum,Elena Roger,La Muralla de China,2016-11-04
Escalandrum,Elena Roger,Trailer 3001,2016-08-25
Juan Esteban Cuacci,Leo Sujatovich,Ping Pong,2019-03-08
Juan Esteban Cuacci,Sandra Luna,Fue en el Río,2010-06-02
Juan Esteban Cuacci,Sandra Luna,María la Portuguesa,2010-06-02
Juan Esteban Cuacci,Sandra Luna,Ciudad de Nadie,2010-06-02
Marcelo Nisinman,Juan Carlos Cobian,Mareados (Arranged by Marcelo Nisinman),2020-03-26
Marcelo Nisinman,Juan Carlos Cobian,Los maredos (arr. M.J. Nisinman),2011-09-01
Marcelo Nisinman,Pedro Datta,El Aeroplano (Arr. M. Nisinman),2019-06-07
Marcelo Nisinman,Enrique Delfino,Recuerdos de Bohemia (Arr. M. Nisinman),2019-06-07
Marcelo Nisinman,Daniel Falasca,Pourquoi tu te leves,2019-04-12
Marcelo Nisinman,Daniel Falasca,El Cartel de Juarez,2019-04-12
Marcelo Nisinman,Daniel Falasca,Nantes,2019-04-12
Marcelo Nisinman,Vicente Greco,Ojos negros (Black Eyes) (arr. M.J. Nisinan),2011-09-01
Marcelo Nisinman,Eduardo Arolas,La cachila (arr. M.J. Nisinman),2011-09-01
Marcelo Nisinman,Antonio Buglione,La maleva (arr. M.J. Nisinman),2011-09-01
Tito Losavio,Nicolás Pauls,Homeóstasis,2020-08-28
Tito Losavio,Nicolás Pauls,Buscando Siempre,2019-05-03
Tito Losavio,Willy Crook,Myselfed (Tito Losavio Remix),2020-09-25
Zaida Saiace,Horacio Pozzo,Innocenti,2012-10-02
Zaida Saiace,Horacio Pozzo,Letter from Home,2012-10-02
Gillespi,Lucio Mantel,Un Astronauta,2015-05-15
Gillespi,Antonio Birabent,El Despecho,2016-03-28
Gillespi,Divididos,Azulejo,2022-01-03
Gillespi,Divididos,Dame un Limón,2022-01-03
Gillespi,Divididos,Casitas Inundadas a Votar,2022-01-03
Gillespi,Divididos,Gárgara Larga,2022-01-03
Gillespi,Divididos,Cinco Magníficos I,2022-01-03
Gillespi,Divididos,¿De Qué Diario Sos?,2022-01-03
Gillespi,Divididos,La Gente se Divierte,2022-01-03
Gillespi,Divididos,Los Hombres Huecos,2022-01-03
Gillespi,Divididos,No te Pongas Azul,2022-01-03
Gillespi,Divididos,Paraguay,2022-01-03
Gillespi,Divididos,Cinco Magníficos II,2022-01-03
Pocho Lapouble,Jorge Navarro,If I Should Lose You,2000-01-07
Pocho Lapouble,Jorge Navarro,All of Me,2000-01-07
Pocho Lapouble,Jorge Navarro,After You´ve Gone,2000-01-07
Pocho Lapouble,Jorge Navarro,I Could Write a Book,2000-01-07
Pocho Lapouble,Jorge Navarro,Falling in Love with Love,2000-01-07
Pocho Lapouble,Jorge Navarro,Fascinating Rhythm,2000-01-07
Pocho Lapouble,Jorge Lopez Ruiz,If I Should Lose You,2000-01-07
Pocho Lapouble,Jorge Lopez Ruiz,All of Me,2000-01-07
Pocho Lapouble,Jorge Lopez Ruiz,After You´ve Gone,2000-01-07
Pocho Lapouble,Jorge Lopez Ruiz,I Could Write a Book,2000-01-07
Pocho Lapouble,Jorge Lopez Ruiz,Falling in Love with Love,2000-01-07
Pocho Lapouble,Jorge Lopez Ruiz,Fascinating Rhythm,2000-01-07
Pocho Lapouble,Eduardo Lagos,Padre del Carnaval,1990-12-23
Pocho Lapouble,Eduardo Lagos,Pastorcito de Belén,1990-12-23
Pocho Lapouble,Eduardo Lagos,Tono y Dominante,1990-12-23
Pocho Lapouble,Eduardo Lagos,Soy Libre,1990-12-23
Gustavo Musso,Nicolás Guerschberg,Intersección,2004-10-01
Cecilia Zabala,Cecilia Zabala,Vermelho,2011-09-24
Cecilia Zabala,Cecilia Zabala,Solsticio,2011-09-24
Cecilia Zabala,Cecilia Zabala,Sweet Heat,2011-09-24
Cecilia Zabala,Cecilia Zabala,Azul De Madrugada,2011-09-24
Cecilia Zabala,Cecilia Zabala,Obrador,2011-09-24
Cecilia Zabala,Cecilia Zabala,Migajas,2011-09-24
Cecilia Zabala,Cecilia Zabala,Reflejo De Arena Y Sal,2011-09-24
Lilián Saba,Germán Gómez,Malambo libre,2003
Lilián Saba,Germán Gómez,Saramani,2003
Lilián Saba,Germán Gómez,Saramani,2017-06-11
Lilián Saba,Sara Mamani,Saramani,2003
Lilián Saba,Ángel Bonura,Cantando bajito,1997
Lilián Saba,Ángel Bonura,La huanchaqueña,1997
Hernán Lucero,Mariana Bianchini,Carabelas de la Nada,2019-12-20
Hernán Lucero,Dolores Solá,Vestidita de Satén,2020-08-21
Karamelo Santo,Arbolito,Piedra En El Agua,2022-05-06
Karamelo Santo,Arbolito,Piedra En El Agua - Extended Version,2022-02-04
Karamelo Santo,Puel Kona,Niño Condenado - Instrumental Version,2021-06-18
Karamelo Santo,Puel Kona,Mapu,2013-01-01
Karamelo Santo,Puel Kona,Kiñe Pewma,2018-02-10
Karamelo Santo,Puel Kona,Cazador,2018-02-10
Karamelo Santo,Puel Kona,Suciedad Rural,2014-01-01
Karamelo Santo,Puel Kona,Clandestino,2014-01-01
Karamelo Santo,Kangrejoz,Joven Argentino - Instrumental Version,2021-06-18
Karamelo Santo,Kangrejoz,En Setiembre Tu Fuiste Mía,2018-03-01
Karamelo Santo,Pablo Lezcano,El Baile Oficial,2018-03-01
Karamelo Santo,Orozco Barrientos,Pandita De Amor,2016-12-16
Karamelo Santo,La Contreras,Un Puerto,2013-01-01
Karamelo Santo,La Contreras,Luna Loca - Acoustic Version,2020-09-04
Karamelo Santo,Un Mono Azul,La Trampa (Remix),2013-01-01
Karamelo Santo,Martín Vega,Movidito Movidito - Instrumental Version,2021-11-19
Leo Villagra,Tomás Babjaczuk,Mi Poder Es el Amor,2021-11-09
Leo Villagra,Luciana Corral,Despertamos,2021-11-03
Florencia Ruiz,Seba Landro,Desato,2014-12-14
Florencia Ruiz,Seba Landro,Correr (Seba Landro Remix),2006-01-01
Florencia Ruiz,Seba Landro,Aero (Seba Landro Remix),2006-01-01
Florencia Ruiz,Marcos Cabezaz,Niñez,2014-12-14
Florencia Ruiz,Carlos Villavicencio,Alumbraremos,2014-12-14
Florencia Ruiz,Flopa,Movimiento Final,2007-01-01
Florencia Ruiz,Flopa,Movimiento final,2014-12-14
Elena Roger,Chizzo Napoli,Presente (El Momento en Que Estás) - 50º Aniversario,2017-06-11
Elena Roger,Mery Granados,Presente (El Momento en Que Estás) - 50º Aniversario,2017-06-11
Elena Roger,Gabriel Pedernera,Presente (El Momento en Que Estás) - 50º Aniversario,2017-06-11
Chizzo Napoli,Mery Granados,Presente (El Momento en Que Estás) - 50º Aniversario,2017-06-11
Chizzo Napoli,Gabriel Pedernera,Presente (El Momento en Que Estás) - 50º Aniversario,2017-06-11
Mery Granados,Migue Granados,Nada está escrito (feat. Migue Granados),2019-10-18
Mery Granados,Soy Emilia,Mujeres Ya!,2021-03-05
Mery Granados,Violetta Arriaza,Mujeres Ya!,2021-03-05
Mery Granados,Gabriel Pedernera,Presente (El Momento en Que Estás) - 50º Aniversario,2017-06-11
Nicolás Pauls,Daniela Herrero,No Entregues Tu Corazón,2022-08-05
Nicolás Pauls,Daniela Herrero,Fué,2019-05-03
Nicolás Pauls,Pablo Grinjot,Por Ejemplo,2022-08-05
Nicolás Pauls,Gaston Pauls,Canción Del Horizonte,2021-08-20
Nicolás Pauls,Javier Montalto,Letanía,2020-04-17
Victoria Diaz,Hugo Díaz,Que lindo se ha puesto el pago,2012-05-02
Victoria Diaz,Hugo Díaz,Pajaro campana,2012-05-02
Victoria Diaz,Hugo Díaz,Choli,2012-05-02
Victoria Diaz,Hugo Díaz,La companera,2012-05-02
Victoria Diaz,Hugo Díaz,Isla Saca,2012-05-02
Victoria Diaz,Hugo Díaz,La Enganera: La enganera,2012-05-02
Victoria Diaz,Hugo Díaz,Cuando nada te debia,2012-05-02
Victoria Diaz,Hugo Díaz,El mensu,2012-05-02
Victoria Diaz,Hugo Díaz,Que lindo se ha puesto el pago,2012-05-02
Victoria Diaz,Hugo Díaz,Pajaro campana,2012-05-02
Victoria Diaz,Hugo Díaz,Choli,2012-05-02
Victoria Diaz,Hugo Díaz,La companera,2012-05-02
Victoria Diaz,Hugo Díaz,Isla Saca,2012-05-02
Victoria Diaz,Hugo Díaz,La Enganera: La enganera,2012-05-02
Victoria Diaz,Hugo Díaz,Cuando nada te debia,2012-05-02
