Id,Label,id_artista,popularidad,generos_musicales,genero,Grado,Intermediatez,Cercania,Grado,Intermediatez,Cercania
Gustavo Beytelmann,Gustavo Beytelmann,spotify:artist:2PH8EDFFaImOaGSe0yXVVu,7,['Tango'],male,37,0.0085724542579543,0.240589765828274,37,0.008572454257954318,0.24058976582827407
Norberto Capelli,Norberto Capelli,spotify:artist:7rJOI7I6aatzsPLNjYZ5gF,0,[],male,23,0.0001951964770604,0.2252720480753614,23,0.00019519647706046477,0.2252720480753614
Kali Sandoval,Kali Sandoval,spotify:artist:6GLA950o5qHRNVfQYhZLGq,1,[],female,1,0.0,0.139691811864236,1,0.0,0.13969181186423607
théos,théos,spotify:artist:3zyJ0KYR7Zxowqq4T4QKru,42,['Trap'],male,2,0.0,0.139691811864236,2,0.0,0.13969181186423607
Pimpinela,Pimpinela,spotify:artist:7E7CVSqFdLyh0K4AE9uTMo,59,['Pop'],No se el género,5,0.0005120079257237,0.2247974068071312,5,0.0005120079257237773,0.22479740680713128
Juanjo Dominguez,Juanjo Dominguez,spotify:artist:62JdZQLVhEnorpnkE2VdPo,22,"['Tango', 'Folklore']",male,24,0.0058781324515946,0.2433760308826109,24,0.005878132451594696,0.24337603088261098
Horacio Guarany,Horacio Guarany,spotify:artist:7exkSLWDTlXJYcmBhWp9cl,46,['Folklore'],male,5,0.0009135059780081,0.2441471571906354,5,0.0009135059780081305,0.24414715719063546
Rodrigo Tapari,Rodrigo Tapari,spotify:artist:1wkImvL5XLLhrNcmX7sVt4,55,['Cumbia'],male,14,0.0028968728705423,0.2219910371318822,14,0.002896872870542347,0.2219910371318822
Sol Bassa,Sol Bassa,spotify:artist:1cttIh2Jh0yR5nxfBmRF6O,13,[],female,2,0.0028818413822018,0.20612275226631,2,0.0028818413822018726,0.20612275226631
Andrea Prodan,Andrea Prodan,spotify:artist:0dvmNwYnG0qt2yVtW9P1UU,14,"['Rock', 'Punk', 'Reggae']",male,13,0.0014419610670511,0.2060615064626355,13,0.0014419610670511895,0.20606150646263557
Afrosound Choir,Afrosound Choir,spotify:artist:34vV8RZzWL7Tr4J01SHUSY,22,[],No se el género,2,0.0,0.2060002970444081,2,0.0,0.20600029704440814
Ulises Bueno,Ulises Bueno,spotify:artist:2UqRkW2wfEkZmyvKyTTv2W,58,['Rock'],male,4,0.0002525114852295,0.2128606507059545,4,0.00025251148522950373,0.21286065070595458
Los Caligaris,Los Caligaris,spotify:artist:13wFTN72PGSUxzEHJP5Ljs,63,"['Rock', 'Alternative']",No se el género,10,0.0088278131412105,0.2340928270042194,10,0.00882781314121051,0.2340928270042194
Babasónicos,Babasónicos,spotify:artist:2F9pvj94b52wGKs0OqiNi2,68,"['Pop', 'Electronica', 'Rock', 'Alternative']",No se el género,17,0.0102593193897787,0.2118204031765424,17,0.010259319389778771,0.21182040317654247
Kapanga,Kapanga,spotify:artist:2MLiASzGQHVMyORIApRGsp,48,"['Rock', 'Reggae', 'Alternative']",No se el género,8,0.013984859205457,0.2368510928961748,8,0.013984859205457008,0.23685109289617487
Joaquín Levinton,Joaquín Levinton,spotify:artist:40YfcUtQrNSRJty5K9O3eI,13,"['Pop', 'Rock']",male,2,0.000177384335483,0.2136146619436316,2,0.00017738433548307274,0.2136146619436316
Juanchi Baleiron,Juanchi Baleiron,spotify:artist:4CivXQqYkJ5ur1gzzQ9jx0,16,"['Pop', 'Rock', 'Reggae']",male,15,0.0066750728558055,0.2510407239819004,15,0.006675072855805539,0.25104072398190047
Turf,Turf,spotify:artist:0Zncosr79q01riJYbSBNA1,53,"['Rock', 'Alternative']",No se el género,1,0.0,0.2060002970444081,1,0.0,0.20600029704440814
Gastón Bernardou,Gastón Bernardou,spotify:artist:6bQNFS784yjIWSGmRdQlhw,0,"['Pop', 'Cumbia', 'Rock', 'Punk', 'Reggae']",No se el género,1,0.0,0.2060002970444081,1,0.0,0.20600029704440814
Zort,Zort,spotify:artist:3hjVUCo820MvbrZ1Y987XT,0,['Electronica'],No se el género,1,0.0,0.2060002970444081,1,0.0,0.20600029704440814
Alberto Castillo,Alberto Castillo,spotify:artist:14KUc7zg3OndrAMbCNxPBD,37,['Tango'],male,45,0.0038413829307862,0.2258957654723127,45,0.00384138293078623,0.22589576547231272
Taty Almeida,Taty Almeida,spotify:artist:1lDrk9P7ZO7k5hLtJGeDIC,18,[],female,1,0.0,0.1838059899284389,1,0.0,0.1838059899284389
Ale Sergi,Ale Sergi,spotify:artist:6oKLWbs4OqvmeXnREk0flZ,35,['Pop'],male,10,0.0073742559052533,0.2306285334220153,10,0.007374255905253334,0.2306285334220153
Claudio Marciello,Claudio Marciello,spotify:artist:4gHjWV2oalYMkHYfBCt3Lr,21,"['Tango', 'Folklore', 'Rock', 'Metal']",male,3,0.0008215000040658,0.2128606507059545,3,0.0008215000040658175,0.21286065070595458
Attaque 77,Attaque 77,spotify:artist:5rI6C5mJm6GYXbGHhpHTu9,56,"['Rock', 'Punk', 'Alternative']",No se el género,3,0.0015772799550523,0.2244336569579288,3,0.0015772799550523593,0.2244336569579288
Marya,Marya,spotify:artist:5bUQYOK1hZeaxSMRiPm6fo,2,[],No se el género,1,0.0,0.2106622114216282,1,0.0,0.2106622114216282
Rubén Juárez,Rubén Juárez,spotify:artist:4idyrAA6wZyU9umXHFoM9p,29,['Tango'],male,9,0.0033617115351051,0.2344093290518844,9,0.003361711535105145,0.2344093290518844
Lo' Pibitos,Lo' Pibitos,spotify:artist:7f4QZ3v32jtmstrh7VHfJL,43,"['Rap', 'Alternative']",No se el género,8,0.0062357309794828,0.220438652256834,8,0.006235730979482826,0.22043865225683407
Lucas & The Woods,Lucas & The Woods,spotify:artist:4OIDWn0ASVx73rysnf6pqA,25,['Alternative'],No se el género,2,5.633463403066454e-05,0.1743776716117676,2,5.633463403066454e-05,0.17437767161176768
Daniel Agostini,Daniel Agostini,spotify:artist:3NSJOyQdSXncJloHqhwlQB,54,['Cumbia'],male,3,0.000111245308541,0.2029558091893473,3,0.00011124530854107249,0.20295580918934739
Los Chakales,Los Chakales,spotify:artist:643YpbScVr0u07i276NRiP,33,['Cumbia'],No se el género,4,0.0002173927676467,0.2154730464502097,4,0.0002173927676467282,0.21547304645020973
Bandalos Chinos,Bandalos Chinos,spotify:artist:0wn2qDKzeFlhjRUtJAwJjp,59,"['Rock', 'Alternative']",No se el género,5,0.0031687493404704,0.2104065533980582,5,0.0031687493404704828,0.21040655339805825
Chiara Parravicini,Chiara Parravicini,spotify:artist:7CAbOypVuQA9Rk7359TMas,26,['Alternative'],female,2,0.0014419610670511,0.1967096865692809,2,0.0014419610670511895,0.19670968656928095
Usted Señalemelo,Usted Señalemelo,spotify:artist:1a1v0OJC5GqtsLwzoqJm7j,50,"['Pop', 'Electronica', 'Rock', 'Alternative']",No se el género,2,0.000124702586318,0.212469362745098,2,0.00012470258631809195,0.21246936274509803
Meteoros,Meteoros,spotify:artist:0i9C2rVWJ2UtTV6ZAixxmB,27,['Pop'],No se el género,6,0.0003784533030989,0.2326010397450947,6,0.0003784533030989717,0.23260103974509475
Kid Munni,Kid Munni,spotify:artist:2HBcNkdZk8JzGkqlc7RsIL,30,['Trap'],No se el género,1,0.0,0.1490596453519613,1,0.0,0.1490596453519613
El príncipe idiota,El príncipe idiota,spotify:artist:5xEgsOYkENDU9TRoKMWW3u,29,"['Rock', 'Alternative']",No se el género,4,0.0001497538581568,0.2098970944309927,4,0.00014975385815680555,0.20989709443099275
Acus,Acus,spotify:artist:39DDfcoTv0v0HoZY1ZoPWp,19,['R&B'],non-binary,4,0.0009300650097521,0.2031044076731586,4,0.0009300650097521643,0.2031044076731586
Isla de Caras,Isla de Caras,spotify:artist:0GUxqzAYRCveTfqBLhojnF,41,['Alternative'],No se el género,4,0.0017964221648605,0.1954346907143863,4,0.001796422164860526,0.19543469071438635
El Chacal & Los Alpes Floreados,El Chacal & Los Alpes Floreados,spotify:artist:6vtp1NouNva4jvDI2IqQey,22,['Alternative'],No se el género,11,0.0062843272868097,0.20612275226631,11,0.006284327286809778,0.20612275226631
Gabo Ferro,Gabo Ferro,spotify:artist:085q57OvE341Q8n77AE9RT,38,"['Rock', 'Alternative']",male,25,0.0014419610670511,0.1859997317956282,25,0.0014419610670511895,0.18599973179562826
Emilia Wingeyer,Emilia Wingeyer,spotify:artist:7mYQKYwFRmr4MLDbpJdwaM,0,[],female,2,0.0,0.2056947946018092,2,0.0,0.20569479460180928
Quique Sinesi,Quique Sinesi,spotify:artist:3ugxBGVKHKCdUzIvzTUQze,21,"['Jazz', 'Tango', 'Folklore']",male,46,0.0129385260995229,0.2604694835680751,46,0.012938526099522965,0.26046948356807514
Silvina López,Silvina López,spotify:artist:0LBa93wnHVvgipmc8jjk0m,10,[],female,8,6.437098947967672e-05,0.2127300613496932,8,6.437098947967672e-05,0.21273006134969324
Chancha Via Circuito,Chancha Via Circuito,spotify:artist:6E8vZ5lkpXbXlkgHhbVJSl,45,"['Cumbia', 'Folklore']",male,46,0.0307577105909567,0.2284631856366331,46,0.030757710590956795,0.22846318563663318
Agustín Guerrero,Agustín Guerrero,spotify:artist:5I59QojHd5nU2WGUVnfB8m,2,['Tango'],male,2,0.0001538376779936,0.2166510465479537,2,0.00015383767799368535,0.21665104654795375
Ramiro Flores,Ramiro Flores,spotify:artist:59YTycBxhexu6zRUAQas1t,21,['Jazz'],male,73,0.0098224910926574,0.2264489795918367,73,0.009822491092657449,0.22644897959183674
Aca Seca Trio,Aca Seca Trio,spotify:artist:6nvkqGQVDZLm0y1TxubrFA,30,"['Folklore', 'Rock']",No se el género,4,0.0007266049219121,0.2281625267313703,4,0.0007266049219121865,0.2281625267313703
Rodrigo Dominguez,Rodrigo Dominguez,spotify:artist:3j30jmYK2pIEgaw3ZTLyL2,2,[],male,24,0.0001937417784358,0.1917334807851811,24,0.0001937417784358004,0.1917334807851811
Sergio Verdinelli,Sergio Verdinelli,spotify:artist:4ujhVf7VBbCNR8HaOnmg8x,6,"['Jazz', 'Folklore', 'Rock']",male,31,0.00041653897769,0.1974096214062055,31,0.00041653897769005927,0.19740962140620552
"Gustavo ""Cuchi"" Leguizamon","Gustavo ""Cuchi"" Leguizamon",spotify:artist:3VKqXPG7o5b1JZ9vQSbdAH,4,[],male,14,8.87838108466472e-05,0.2114974077462641,14,8.87838108466472e-05,0.2114974077462641
Roberto Chanel,Roberto Chanel,spotify:artist:1Newv0kwOisVM6rtV7iiWL,22,['Tango'],male,54,0.0072185001844791,0.2151054590570719,54,0.007218500184479113,0.21510545905707196
Jorge Vidal,Jorge Vidal,spotify:artist:1UJLNPqfYGcW8KHxOgPqZj,20,['Tango'],male,30,0.0119210331625193,0.2347266881028939,30,0.011921033162519334,0.2347266881028939
Charlo,Charlo,spotify:artist:3Ry0Bx0jq7Z6nbzTfcsvkL,21,['Tango'],male,462,0.0067050665671351,0.2098653351490391,462,0.006705066567135115,0.20986533514903918
Edmundo Rivero,Edmundo Rivero,spotify:artist:6ULt24uY5oov72S2fY1qoi,34,['Tango'],male,53,0.0010680838633929,0.2410497045533542,53,0.0010680838633929668,0.2410497045533542
Floreal Ruiz,Floreal Ruiz,spotify:artist:5MKgOzGl9pBQ1wgcWL88hJ,24,['Tango'],male,56,0.0008745930038957,0.2160772706028976,56,0.0008745930038957849,0.21607727060289764
Alberto Echagüe,Alberto Echagüe,spotify:artist:659t7L9mu8Kfk0JquBRXFM,27,['Tango'],male,6,0.0014419610670511,0.2035216434336023,6,0.00144196106705119,0.20352164343360235
Raul Iriarte,Raul Iriarte,spotify:artist:0BVutgpayh84Z50y8GyhaJ,20,['Tango'],male,10,9.805698421143982e-05,0.2021865889212828,10,9.805698421143982e-05,0.2021865889212828
Carlos Gardel,Carlos Gardel,spotify:artist:05Q9xndTxhXhD5trpmTtfU,48,['Tango'],male,88,0.0567179199072418,0.2615500660003771,88,0.0567179199072418,0.26155006600037717
Carlos Dante,Carlos Dante,spotify:artist:5GFa1oIEY4uabHh6L54t8d,30,['Tango'],male,122,0.0012323601967582,0.2050258684405025,122,0.001232360196758206,0.20502586844050258
Alberto Marino,Alberto Marino,spotify:artist:1gk2rAR139bIdjgbDSyvT5,24,['Tango'],male,14,0.0,0.2155065257924176,14,0.0,0.21550652579241766
Orquesta Tipica Porteña,Orquesta Tipica Porteña,spotify:artist:2BtyDKqqekgiDmcEWB1ccz,26,[],No se el género,13,0.0,0.221388667198723,13,0.0,0.22138866719872308
Nestor Astarita,Nestor Astarita,spotify:artist:45y1rWlUfzQmyR3RLCHF3x,6,['Jazz'],male,12,0.0018402255827138,0.2369724927387664,12,0.0018402255827138418,0.23697249273876644
Hugo Lobo,Hugo Lobo,spotify:artist:50UQHipbWWMFQiT6DZYvHN,30,['Reggae'],male,21,0.0068556187193272,0.2277130192086685,21,0.006855618719327289,0.22771301920866852
Ernesto Romeo,Ernesto Romeo,spotify:artist:65uLXI2bJ9yseni5g0ajfU,16,[],male,1,0.0,0.1940131486921247,1,0.0,0.19401314869212477
BOOM BOOM KID,BOOM BOOM KID,spotify:artist:3Zy9epYPdkzL0IYzCvLGhp,1,[],No se el género,10,0.0122773161058235,0.22385409941898,10,0.01227731610582356,0.22385409941898
Actitud Maria Marta,Actitud Maria Marta,spotify:artist:7bRRdkXGiJNwJaYgekPGRn,10,[],No se el género,1,0.0,0.1940131486921247,1,0.0,0.19401314869212477
Ainda,Ainda,spotify:artist:3eZXi1et2XpXPD7PoUDDzE,50,['Alternative'],No se el género,3,0.0003466800310705,0.2111432485918709,3,0.00034668003107050444,0.21114324859187092
Ernesto Snajer,Ernesto Snajer,spotify:artist:2lsW2v88mmr3SCDpKFlUao,29,"['Tango', 'Folklore']",male,28,0.0153196580503788,0.2541689573025472,28,0.01531965805037886,0.2541689573025472
Diego Schissi,Diego Schissi,spotify:artist:0UyEKAZHgqGAVk610fpW1l,8,[],male,24,0.0015021551907235,0.2103108415466262,24,0.0015021551907235193,0.21031084154662624
Mariano Loiacono,Mariano Loiacono,spotify:artist:2nJSd6dTLpgAj6yXRqoDw3,3,[],male,10,0.0,0.1897141293940637,10,0.0,0.18971412939406374
Juan Carlos Caceres,Juan Carlos Caceres,spotify:artist:3JuAkCibNlIcgHixqvJnaW,25,['Tango'],male,13,0.0014419610670511,0.1761717261526737,13,0.0014419610670511895,0.1761717261526737
Cuti Carabajal,Cuti Carabajal,spotify:artist:2wxP22uu9RzqeHT13xmHKu,21,[],male,1,0.0,0.1802703405250844,1,0.0,0.18027034052508448
Roxana Carabajal,Roxana Carabajal,spotify:artist:3XliglxGifK0IJjHPxo5MP,28,['Folklore'],female,6,0.0015126481701412,0.2158083086976816,6,0.001512648170141274,0.21580830869768167
Terceto Murillo,Terceto Murillo,spotify:artist:1OJY1HPpYUvhp3ZGX6RiKT,0,[],No se el género,7,0.0001448032202255,0.2276382734285245,7,0.00014480322022553504,0.22763827342852452
Pablo Agri,Pablo Agri,spotify:artist:3XZ8Tmt0YduUosPCLXQlNd,6,[],male,43,0.0232207962252699,0.264391917651544,43,0.023220796225269968,0.264391917651544
Graciela Carabajal,Graciela Carabajal,spotify:artist:0PvlzV1yEIsuAV8iSEXRe4,14,[],female,2,0.0,0.1909679195924549,2,0.0,0.1909679195924549
Ariel Puchetta,Ariel Puchetta,spotify:artist:6R3Xug1WmXHR8bzEodNSRK,0,[],male,1,0.0,0.1909679195924549,1,0.0,0.1909679195924549
Miguel Zavaleta,Miguel Zavaleta,spotify:artist:2xmzx57bFAkRyqbPuF4cZl,9,"['Jazz', 'Pop', 'Rock']",male,10,0.0015440440410273,0.2311666666666666,10,0.0015440440410273506,0.23116666666666666
Gringui Herrera,Gringui Herrera,spotify:artist:5KWHvlzAXeR860x5byWIz9,6,['Rock'],male,11,0.0004726908616931,0.2116264876411351,11,0.00047269086169314983,0.21162648764113517
Luis Borda,Luis Borda,spotify:artist:0Go2UvTYJFdzwk6HZXo9SR,9,['Tango'],male,43,0.0044490125295972,0.2456171418452275,43,0.004449012529597227,0.24561714184522757
César Franov,César Franov,spotify:artist:6JGU0dmyxaoWlXRZtBYIhZ,4,"['Jazz', 'Rock']",male,46,0.0031585081912641,0.2441901408450704,46,0.0031585081912641633,0.24419014084507043
Juan Carlos Ingaramo,Juan Carlos Ingaramo,spotify:artist:6VY7Sm3RPOc6JnpNMG8AGU,1,[],male,17,0.0035251295601886,0.2660145761411584,17,0.0035251295601886113,0.2660145761411584
Ricardo Lew,Ricardo Lew,spotify:artist:32DXCPnu4gvhRa86TviIkH,7,[],male,9,0.0010918845392945,0.2374186922286888,9,0.0010918845392945862,0.2374186922286888
Norberto Minichillo,Norberto Minichillo,spotify:artist:6DRX4g7ChffT6cZqWKqlJp,0,[],male,3,0.0,0.2368915456874466,3,0.0,0.23689154568744664
Alan Plachta,Alan Plachta,spotify:artist:0LIpCAgTqGSTqtSUrcWOny,1,[],male,41,0.0047701014200843,0.1889388366707533,41,0.00477010142008433,0.1889388366707533
Guillermo Klein,Guillermo Klein,spotify:artist:6TV13Hya75hVUbLTvX1Jh3,13,['Jazz'],male,18,0.0002375642470802,0.1934449093444909,18,0.0002375642470802326,0.19344490934449093
Diego Urcola,Diego Urcola,spotify:artist:3yscB4e5TBjZUHd2uKdgER,20,['Jazz'],male,5,0.0,0.1835141571844403,5,0.0,0.18351415718444034
Oscar Feldman,Oscar Feldman,spotify:artist:5MtiE94nZ8vlzcPjnvMkes,0,[],male,20,5.668642099703592e-05,0.185900013403029,20,5.6686420997035924e-05,0.18590001340302909
Silvia Iriondo,Silvia Iriondo,spotify:artist:6RlNuHRDeVSq9y9VBzgkw7,18,['Folklore'],female,11,0.0004484010231093,0.2164144172257762,11,0.00044840102310938096,0.21641441722577626
Ricardo Moyano,Ricardo Moyano,spotify:artist:4QbhKBmJSQNxyrc1QyjWqQ,9,[],male,1,0.0,0.2028074279865477,1,0.0,0.20280742798654774
Jorge Cardoso,Jorge Cardoso,spotify:artist:5UFAV2zLKjMLpCbHGdGPfO,19,[],male,38,0.0015658695646302,0.2038806408937233,38,0.0015658695646302346,0.20388064089372335
Florencia Bernales,Florencia Bernales,spotify:artist:4Gok5DvYiwtY2TI2ioLDtb,6,[],female,12,0.0016514122262557,0.2346869712351945,12,0.0016514122262557614,0.23468697123519458
Raul Carnota,Raul Carnota,spotify:artist:1jQDZYNIE9vOQTYFyk7a41,0,[],male,23,0.0014827111133425,0.2361252979230507,23,0.0014827111133425624,0.23612529792305073
Mónica Abraham,Mónica Abraham,spotify:artist:7h7OOifiiMnu024OYqMbJT,5,[],female,5,0.0,0.2075725830589644,5,0.0,0.2075725830589644
Edgardo Cardozo,Edgardo Cardozo,spotify:artist:6XPnV6YclmmE4DpD5mxYKV,21,['Folklore'],male,11,4.703723352390271e-05,0.2051775147928994,11,4.7037233523902706e-05,0.20517751479289942
Santiago Vázquez,Santiago Vázquez,spotify:artist:6A8O2qoQS9tiuKth4pqnXi,20,['Folklore'],male,6,0.0011658987589884,0.1902606310013717,6,0.001165898758988493,0.19026063100137175
Fernando Gallimany,Fernando Gallimany,spotify:artist:2zKgkpglmW2x49qCHvi0eJ,0,[],male,1,0.0,0.1863996774627066,1,0.0,0.18639967746270664
Onda Vaga,Onda Vaga,spotify:artist:3cBb4A9AZeZhcq781P3wCZ,48,"['Rock', 'Alternative']",No se el género,3,0.0004586056698652,0.2215301070116594,3,0.0004586056698652989,0.22153010701165948
Goy Ogalde,Goy Ogalde,spotify:artist:170R5MHc1kaj5wjpe9r0V4,24,"['Folklore', 'Rock', 'Punk', 'Reggae']",No se el género,5,0.0,0.2121768395288358,5,0.0,0.21217683952883587
La Fuerza Suave,La Fuerza Suave,spotify:artist:2uoikK8SZM0veqVYsHo1qI,3,[],No se el género,1,0.0,0.2121768395288358,1,0.0,0.21217683952883587
Goy Karamelo,Goy Karamelo,spotify:artist:6ivDKC9j7KCZ6vYb9syvcC,11,"['Folklore', 'Rock', 'Punk', 'Reggae']",No se el género,12,0.0034359534472454,0.2140101836136398,12,0.003435953447245469,0.21401018361363988
Justo Lamas,Justo Lamas,spotify:artist:3nApi3p2CRCGg6RBVm2KS2,2,[],male,1,0.0,0.1989100817438692,1,0.0,0.1989100817438692
Ratones Paranoicos,Ratones Paranoicos,spotify:artist:5fVtUielMhdztOA34ArB6c,51,"['Rock', 'Punk', 'Alternative']",No se el género,12,0.0003907374731671,0.2286892003297609,12,0.0003907374731671509,0.22868920032976092
Luciano Napolitano,Luciano Napolitano,spotify:artist:1vZDXx2kfTUHnjHy8XchFU,19,"['Rock', 'Metal']",male,41,0.000286820130089,0.2171938615721891,41,0.00028682013008901234,0.21719386157218917
Oscar Mediavilla,Oscar Mediavilla,spotify:artist:4MGAArcxYhHjxrARGASYuF,1,['Rock'],male,1,0.0,0.2055119276929915,1,0.0,0.20551192769299156
Gady Pampillón,Gady Pampillón,spotify:artist:7rcviU03E3Ure9BMWG4DeB,3,['Rock'],male,2,0.0002736604106815,0.2147391237033596,2,0.00027366041068154693,0.21473912370335965
Kashmir Orquesta,Kashmir Orquesta,spotify:artist:655zc6SaolsLw5Fd9WAcbo,5,[],No se el género,2,0.0014419610670511,0.2051775147928994,2,0.0014419610670511895,0.20517751479289942
Bruno Arias,Bruno Arias,spotify:artist:59OheJsvimLlXWvuL9j7Df,32,['Folklore'],male,10,0.0014419610670511,0.1991671453187823,10,0.0014419610670511895,0.1991671453187823
Los Fundamentalistas del Aire Acondicionado,Los Fundamentalistas del Aire Acondicionado,spotify:artist:1SKA2QwV2fwGgoMlx16FXO,57,[],No se el género,64,0.0,0.1979449122306265,64,0.0,0.19794491223062652
Nico Cota,Nico Cota,spotify:artist:3R7H5BnszTX4pYrBXOkmeR,15,['Rock'],male,9,0.0040354728869148,0.2169899874843554,9,0.004035472886914805,0.21698998748435544
Emanero,Emanero,spotify:artist:2BTS8Np1YzPQuXjgdlqsBB,57,"['Trap', 'HipHop', 'Rap']",male,4,0.0037056116030088,0.2132533825338253,4,0.0037056116030088457,0.21325338253382534
Adrián Abonizio,Adrián Abonizio,spotify:artist:3sAyn0ZXCaDZkIL9A3wVKY,7,"['Pop', 'Rock']",male,30,0.0001184744721172,0.2407568130532893,30,0.00011847447211723907,0.24075681305328936
Leopoldo Deza,Leopoldo Deza,spotify:artist:2CEbctwisZvRB5OaLVJIVo,2,[],male,26,0.0033117011945133,0.237581363480644,26,0.003311701194513305,0.23758136348064407
Facundo Cabral,Facundo Cabral,spotify:artist:1vCCUwNiIwC41lEu7EuBmx,44,"['Folklore', 'Rock']",male,36,0.0056007102892902,0.2423554080027957,36,0.005600710289290266,0.24235540800279573
Ariel Minimal,Ariel Minimal,spotify:artist:6QEXv1g4G63n5WjMhUGIA0,13,"['Jazz', 'Pop', 'Rock', 'Punk']",male,17,0.0049397180498896,0.2454867256637168,17,0.004939718049889693,0.24548672566371682
Los Músicos del Centro,Los Músicos del Centro,spotify:artist:1NZh8HG0QvTRep7j8eMgw5,7,[],No se el género,11,0.0,0.2374186922286888,11,0.0,0.2374186922286888
Los Nuñez,Los Nuñez,spotify:artist:7FnBSeoCJiZDp4x37Yv5RN,13,['Folklore'],No se el género,7,0.0,0.2367298173749786,7,0.0,0.23672981737497867
Gustavo Giannini,Gustavo Giannini,spotify:artist:5fp9DVDJ2m2SMt7cAv6m33,0,"['Jazz', 'Rock']",male,24,0.0,0.2367298173749786,24,0.0,0.23672981737497867
Lalo De Los Santos,Lalo De Los Santos,spotify:artist:0oFtXR8mGkIZUWq7fWDCDb,4,['Rock'],male,3,0.0,0.2382342837512882,3,0.0,0.23823428375128822
Jorge González,Jorge González,spotify:artist:1yebGfaci7Kf2rCIkyLRAQ,3,[],male,9,0.0004419936441748,0.2369724927387664,9,0.0004419936441748928,0.23697249273876644
Guadalupe Raventos,Guadalupe Raventos,spotify:artist:1KGnsWxPxY8bMrM3c7VZGk,1,[],female,7,0.0038930480596901,0.2371345529150282,7,0.0038930480596901613,0.23713455291502822
Alejandro Picciano,Alejandro Picciano,spotify:artist:1IciQzATaOVaYL79WlexPi,0,[],male,3,0.0,0.2425673312346974,3,0.0,0.24256733123469745
Ricardo Soule,Ricardo Soule,spotify:artist:7CZEgK9uHbpW0RdfbWRIQC,12,['Rock'],male,10,0.0036917786713259,0.2621928166351607,10,0.003691778671325922,0.2621928166351607
Andrés Ruiz,Andrés Ruiz,spotify:artist:4LXSWBTtXbZGhJ5aqzUZhB,5,[],male,5,0.0,0.2367298173749786,5,0.0,0.23672981737497867
Gonzalo Aloras,Gonzalo Aloras,spotify:artist:68ylNUXfCMZfmd9bBx8Knh,19,"['Pop', 'Rock']",male,8,0.0100572430247016,0.254029304029304,8,0.010057243024701637,0.254029304029304
Hugo Diz,Hugo Diz,spotify:artist:1TaPzg8J4MHYLIPw9oAEAj,0,[],male,187,0.0084690659562835,0.2490125673249551,187,0.008469065956283522,0.2490125673249551
Rodolfo Alchourrón,Rodolfo Alchourrón,spotify:artist:5qdByjZTAuYQgpw3gCTaM1,2,[],male,7,0.0,0.2367298173749786,7,0.0,0.23672981737497867
