numero,Source,Target,Label,Fecha
8256,Carlos Di Sarli,Roberto Florio,Por Que Regresas Tu,2012-05-11
8257,Carlos Di Sarli,Roberto Florio,Derrotado (Tenes Razon),2012-05-11
8258,Carlos Di Sarli,Roberto Florio,Cantemos Corazon,2012-05-11
8259,Carlos Di Sarli,Roberto Florio,Pobre Buzon,2012-05-11
8260,Carlos Di Sarli,Roberto Florio,Destino de Flor,2012-05-11
8261,Carlos Di Sarli,Roberto Florio,Cuanta Angustia,2012-05-11
8262,Carlos Di Sarli,Roberto Florio,Por un Te Quiero,2012-05-11
8263,Carlos Di Sarli,Roberto Florio,Serenata Mia,2012-05-11
8264,Carlos Di Sarli,Roberto Florio,Adios Corazon,2012-05-11
8265,Carlos Di Sarli,Fernando Diaz,Que Dios la Perdone,2014-11-03
8266,Carlos Di Sarli,Ernesto Fama,La Ofrenda,2014-11-03
8267,Carlos Di Sarli,Julio De Caro,Filigrana,2013-03-20
8268,Carlos Di Sarli,Julio De Caro,Mi queja,2013-03-20
8269,Carlos Di Sarli,Julio De Caro,Romantica ternura,2013-03-20
8270,Carlos Di Sarli,Julio De Caro,Lagrimas de arrabal,2013-03-20
8271,Carlos Di Sarli,Pedro Laurenz,Milonga de mi flor,2013-03-20
8272,Carlos Di Sarli,Mario Pomar Corrales,Castañuelas,2012-05-11
8273,Carlos Di Sarli,Mario Pomar Corrales,Tenia Que Suceder,2012-05-11
8274,Carlos Di Sarli,Mario Pomar Corrales,Flor de Amigo,2012-05-11
8275,Carlos Di Sarli,Mario Pomar Corrales,Nido Gaucho,2012-05-11
8276,Carlos Di Sarli,Rodolfo Galé,Mala Yerba,2012-05-11
8277,Carlos Di Sarli,Horacio Cásares,Llamame Amor Mio,2012-05-11
8278,Carlos Di Sarli,Horacio Cásares,"Duerme, Mi Amor",2012-05-11
8279,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,El Choclo (Con Palabras De Presentacion),2005-08-09
8280,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Sueño De Juventud - 2a Version,2005-08-09
8281,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Un Desolado Corazon,2005-08-09
8282,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Bien Frappe - 2a Version,2005-08-09
8283,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,El Once - 2ª Versión,2005-08-09
8284,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Don Juan - 2ª Versión,2005-08-09
8285,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Germaine - 2ª Versión,2005-08-09
8286,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Nido Gaucho - 2a Versión,2005-08-09
8287,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Verdemar - 2a Version,2005-08-09
8288,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Noche De Locura - 2a Version,2005-08-09
8289,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Rodríguez Peña - 2ª Versión,2005-08-09
8290,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,El Jagüel - 2ª Versión,2005-08-09
8291,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Nueve Puntos - 2ª Versión,2005-08-09
8292,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Viviani - 2ª Versión,2005-08-09
8293,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,T.B.C.,2005-07-15
8294,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Rosamel - Primera Version,2005-07-15
8295,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Racing Club - Primera Version,2005-07-15
8296,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Don Jose Maria - Primera Version,2005-07-15
8297,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Milonguero Viejo - 1ª Versión,2005-07-15
8298,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Ensueños,2005-07-15
8299,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Barba De Choclo,2005-07-15
8300,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,El Once - 1a Version,2005-07-15
8301,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Comme Il Faut - 1a Version,2005-07-15
8302,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Cuando Muere Una Esperanza,2004-07-15
8303,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Muriendome De Amor,2004-07-15
8304,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Destino De Flor,2004-07-15
8305,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Bahía Blanca - Instrumental,2004-07-15
8306,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,"Lo Pasao, Paso",2004-07-15
8307,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Viviani - 1ª Versión,2004-07-15
8308,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Germaine - 1a Version,2004-07-15
8309,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Don Juan - 1ª Versión,2004-07-15
8310,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,La Morocha - 1a Version,2004-07-15
8311,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,El Amanecer - 1a Version,2004-07-15
8312,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Decime Que Paso,2004-07-15
8313,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,La Cumparsita - 1ª Versión,2004-07-15
8314,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Organito De La Tarde - 1a Version,2004-07-15
8315,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,"Adios, Te Vas...!",2004-07-15
8316,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Nueve Puntos - 1ª Versión,2004-07-15
8317,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Yo Soy De San Telmo,2004-07-15
8318,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,El Jagüel - 1ª Versión,2004-07-15
8319,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Boedo Y San Juan,2004-07-15
8320,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Vamos!...,2004-07-15
8321,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Milonguero Viejo - 2ª Versión,2004-07-15
8322,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Soy El Cantor De La Orquesta,2004-07-15
8323,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,A La Gran Muñeca - 1ª Versión,2004-07-15
8324,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Cosas De Tango,2004-07-15
8325,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,El Pollo Ricardo - 2ª Versión,2004-07-15
8326,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,No Esperaba Verte Mas,2004-07-15
8327,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,"Déjame, No Quiero Verte Más",2004-07-15
8328,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Los 33 Orientales - Versión '48,2004-07-15
8329,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Porque Le Llaman Amor,2002-07-15
8330,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Tinta Verde - 2a Version,2002-07-15
8331,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Tus Palabras Y La Noche,2002-07-15
8332,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Flor De Amigo,2002-07-15
8333,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Derrotado,2002-07-15
8334,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Lo Que Me Hablaron De Vos,2002-07-15
8335,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Por Un Te Quiero,2002-07-15
8336,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Buenas Noches Buenos Aires,2002-07-15
8337,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Milonguero Viejo - 3ª Versión,2001-06-07
8338,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,La Cumparsita - 2ª Versión,2001-06-07
8339,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,La Morocha - 2a Version,2001-06-07
8340,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,A La Gran Muñeca - 2ª Versión,2001-06-07
8341,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Comme Il Faut - 2ª Versión,2001-06-07
8342,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,El Ingeniero - 2ª Versión,2001-06-07
8343,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Organito De La Tarde - 2ª Versión,2001-06-07
8344,Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,Tinta Verde - 1ª Versión,2000-06-01
8345,Osvaldo Fresedo,Juan Carlos Thorry,Melenita negra,2016-10-17
8346,Osvaldo Fresedo,Juan Carlos Thorry,Volvé Mi Negra,2006
8347,Osvaldo Fresedo,Ernesto Fama,Tiento E' Zorro,2016-05-31
8348,Osvaldo Fresedo,Ernesto Fama,Perdone Amigazo,2016-05-31
8349,Osvaldo Fresedo,Ernesto Fama,Pobre Gringo,2015-07-16
8350,Osvaldo Fresedo,Ernesto Fama,Simpática Muchachita,2015-07-16
8351,Osvaldo Fresedo,Ernesto Fama,Vamos Carinito,2012-05-11
8352,Osvaldo Fresedo,Ernesto Fama,El Barrio Murmura,2006
8353,Osvaldo Fresedo,Ernesto Fama,Viva la Patria,2006
8354,Osvaldo Fresedo,Roberto Ray,Contigo Quiero Ir,2016-05-19
8355,Osvaldo Fresedo,Roberto Ray,En la Noria,2016-05-19
8356,Osvaldo Fresedo,Roberto Ray,El rebelde,2011-11-23
8357,Osvaldo Fresedo,Roberto Ray,Metido (Enamorado),2011-11-23
8358,Osvaldo Fresedo,Roberto Ray,Tu Piel de Jazmín,2008-04-29
8359,Osvaldo Fresedo,Roberto Ray,Telón,2008-04-29
8360,Osvaldo Fresedo,Roberto Ray,Esthercita (Milonguita),2008-04-29
8361,Osvaldo Fresedo,Roberto Ray,Tu Piel De Jazmín,2005-01-01
8362,Osvaldo Fresedo,Roberto Ray,Milonguita (Esthercita),2005-01-01
8363,Osvaldo Fresedo,Oscar Serpa,Fui Testigo,2014-12-05
8364,Osvaldo Fresedo,Oscar Serpa,Llegaras Amor,2014-12-05
8365,Osvaldo Fresedo,Oscar Serpa,Siempre... Siempre,2014-12-05
8366,Osvaldo Fresedo,Oscar Serpa,La Lluvia y Yo,2014-12-05
8367,Osvaldo Fresedo,Oscar Serpa,Te Llama Mi Violin,2014-12-05
8368,Osvaldo Fresedo,Oscar Serpa,Este Viejo Corazon,2014-12-05
8369,Osvaldo Fresedo,Oscar Serpa,En Cada Puerto un Adiós,2008-04-29
8370,Osvaldo Fresedo,Oscar Serpa,La Lluvia Y Yo,2005-01-01
8371,Osvaldo Fresedo,Oscar Serpa,Sin Rabia Y Sin Pena,2005-01-01
8372,Osvaldo Fresedo,Oscar Serpa,Al Cerrar Los Ojos,2005-01-01
8373,Osvaldo Fresedo,Teofilo Ibañez,Que Sapa Señor,2014-12-05
8374,Osvaldo Fresedo,Teofilo Ibañez,Conta Siempre Conmigo,2014-12-05
8375,Osvaldo Fresedo,Teofilo Ibañez,Ay... Ay... Ay,2014-12-05
8376,Osvaldo Fresedo,Teofilo Ibañez,Por que: Por Que,2011-11-23
8377,Osvaldo Fresedo,Teofilo Ibañez,El once (A divertirse),2011-11-23
8378,Osvaldo Fresedo,Alfredo De Angelis,El Vazquito,2014-11-13
8379,Osvaldo Fresedo,Alfredo De Angelis,Leyenda del Río,2014-11-13
8380,Osvaldo Fresedo,Alfredo De Angelis,Caido del Cielo,2014-11-13
8381,Osvaldo Fresedo,Alfredo De Angelis,Guardia Vieja,2014-11-13
8382,Osvaldo Fresedo,Armando Garrido,La Calle Maldita,2012-05-11
8383,Osvaldo Fresedo,Armando Garrido,Del Tiempo de Gardel,2012-05-11
8384,Osvaldo Fresedo,Armando Garrido,Dejame Sonar,2012-05-11
8385,Osvaldo Fresedo,Armando Garrido,Una y Mil Veces,2012-05-11
8386,Osvaldo Fresedo,Armando Garrido,Sombra de Humo,2012-05-11
8387,Osvaldo Fresedo,Héctor Pacheco,Mi Adorable Desconocida,2012-05-11
8388,Osvaldo Fresedo,Héctor Pacheco,Solo de Bandoneón,2012-05-11
8389,Osvaldo Fresedo,Héctor Pacheco,Capricho de Amor,2012-05-11
8390,Osvaldo Fresedo,Héctor Pacheco,Una Gota De Rocío,2005-01-01
8391,Osvaldo Fresedo,Héctor Pacheco,Pero Yo Sé - Versión Alternativa,1925-12-17
8392,Osvaldo Fresedo,Hugo Marcel,Enamorado estoy,2011-11-23
8393,Osvaldo Fresedo,Agustin Magaldi,Tango mio,2011-11-23
8394,Osvaldo Fresedo,Osvaldo Fresedo O.T. con Roberto Ray,El mareo,2010-09-10
8395,Osvaldo Fresedo,Osvaldo Fresedo O.T. con Roberto Ray,Yo no se llorar,2010-09-10
8396,Osvaldo Fresedo,Osvaldo Fresedo O.T. con Roberto Ray,En la huella del dolor,2010-09-10
8397,Osvaldo Fresedo,Osvaldo Fresedo O.T. con Roberto Ray,No quiero verte llorar,2010-09-10
8398,Osvaldo Fresedo,Osvaldo Fresedo O.T.,La clavada,2010-09-10
8399,Osvaldo Fresedo,Osvaldo Fresedo O.T.,Tigre viejo,2010-09-10
8400,Osvaldo Fresedo,Carlos Mayel,Llamada De Amor Porteño,2005-01-01
8401,Osvaldo Fresedo,Carlos Mayel,Si El Corazón Supiera,2005-01-01
8402,Osvaldo Fresedo,Carlos Mayel,Es Costumbre O Es Cariño,2005-01-01
8403,Osvaldo Fresedo,Ricardo Ruiz,En Este Rincón Amigo,2005-01-01
8404,Osvaldo Fresedo,Ricardo Ruiz,Vida Querida,2005-01-01
8405,Osvaldo Fresedo,Pedro Laurenz,Guardia vieja,2001
8406,Osvaldo Fresedo,Francisco Canaro Y Su Orquesta,Bandoneon de mis amores,2001
8407,Osvaldo Fresedo,Osvaldo Pugliese,Por qué...,2018-04-02
8408,Alfredo Gobbi,Jorge Maciel,Calor de Hogar,2014-08-26
8409,Alfredo Gobbi,Jorge Maciel,Un Regalo de Reyes,2014-08-26
8410,Alfredo Gobbi,Jorge Maciel,La Número Cinco,2014-08-26
8411,Alfredo Gobbi,Jorge Maciel,El Pollero,2014-08-26
8412,Alfredo Gobbi,Jorge Maciel,Salto Moral,2014-08-26
8413,Alfredo Gobbi,Jorge Maciel,Estás en Mi Corazón,2014-08-26
8414,Alfredo Gobbi,Jorge Maciel,Para Qué Vivir Así,2014-08-26
8415,Alfredo Gobbi,Jorge Maciel,Tu Angustia y Mi Dolor,2014-08-26
8416,Alfredo Gobbi,Jorge Maciel,Tu amargura,2011-09-30
8417,Alfredo Gobbi,Jorge Maciel,Ya No Eres Mía,2006-01-01
8418,Alfredo Gobbi,Jorge Maciel,Un Regalo De Reyes,2006-01-01
8419,Alfredo Gobbi,Jorge Maciel,¿Para Qué Vivir Así?,2006-01-01
8420,Alfredo Gobbi,Jorge Maciel,Estás En Mi Corazón,2006-01-01
8421,Alfredo Gobbi,Carlos Heredia,Amor de forastero,2011-09-30
8422,Alfredo Gobbi,Carlos Heredia,Barcarola triste,2011-09-30
8423,Alfredo Gobbi,Carlos Heredia,Adoracion,2011-09-30
8424,Alfredo Gobbi,Carlos Heredia,"Muchachos, yo tengo un tango",2011-09-30
8425,Alfredo Gobbi,Alfredo Del Río,El inquilino,2011-09-30
8426,Alfredo Gobbi,Alfredo Del Río,Lagrimas de sangre,2011-09-30
8427,Alfredo Gobbi,Alfredo Del Río,Sin madre,2011-09-30
8428,Alfredo Gobbi,Alfredo Del Río,El solitario,2011-09-30
8429,Alfredo Gobbi,Alfredo Del Río,Triste destino,2011-09-30
8430,Alfredo Gobbi,Alfredo Del Río,El hijo cruel,2011-09-30
8431,Alfredo Gobbi,Alfredo Del Río,A mis manos,2011-09-30
8432,Alfredo Gobbi,Alfredo Del Río,Por una muñeca,2011-09-30
8433,Alfredo Gobbi,Alfredo Del Río,Te estaba esperando,2011-09-30
8434,Alfredo Gobbi,Alfredo Del Río,Mi colegiala,2011-09-30
8435,Alfredo Gobbi,Alfredo Del Río,Dame tiempo,2011-09-30
8436,Alfredo Gobbi,Alfredo Del Río,Por Una Muñeca,2006-01-01
8437,Alfredo Gobbi,Alfredo Del Río,Lágrimas De Sangre,2006-01-01
8438,Alfredo Gobbi,Tito Landó,Predestinada,2011-09-30
8439,Alfredo Gobbi,Tito Landó,El solitario,2011-09-30
8440,Alfredo Gobbi,Tito Landó,Tu angustia y mi dolor,2011-09-30
8441,Alfredo Gobbi,Tito Landó,Que facil es decir,2011-09-30
8442,Alfredo Gobbi,Tito Landó,Cuatro novios,2011-09-30
8443,Alfredo Gobbi,Tito Landó,Cuanta angustia,2011-09-30
8444,Alfredo Gobbi,Tito Landó,Garabatos de mujer,2011-09-30
8445,Alfredo Gobbi,Tito Landó,Adios corazon,2011-09-30
8446,Alfredo Gobbi,Tito Landó,Mi colegiala,2011-09-30
8447,Alfredo Gobbi,Tito Landó,No me supiste amar,2011-09-30
8448,Alfredo Gobbi,Tito Landó,Cuatro Novios,2006-01-01
8449,Alfredo Gobbi,Carlos Almada,Aunque seas mujer,2011-09-30
8450,Alfredo Gobbi,Carlos Almada,Por eso canto así,2011-09-30
8451,Alfredo Gobbi,Alfredo Gobbi y su Orquesta Típica,Que Fácil Es Decir,1997-07-15
8452,Julio De Caro,Luis Diaz,El Ultimo Adiós,2016-05-11
8453,Julio De Caro,Luis Diaz,Gotas de Acibar,2012-05-11
8454,Julio De Caro,Luis Diaz,Cancion de Olvido,2012-05-11
8455,Julio De Caro,Luis Diaz,Espuma de Mar,2012-05-11
8456,Julio De Caro,Luis Diaz,"Veni, Chinita",2012-05-11
8457,Julio De Caro,Luis Diaz,Te Vas a Arrepentir,2012-05-11
8458,Julio De Caro,Luis Diaz,"Che, Pascual",2012-05-11
8459,Julio De Caro,Luis Diaz,"No Me Olvides, Corazon",2012-05-11
8460,Julio De Caro,Luis Diaz,"Corazon, Callate un Poco",2012-05-11
8461,Julio De Caro,Luis Diaz,Ilusion de Pierrot,2012-05-11
8462,Julio De Caro,Luis Diaz,Quien Dijo Miedo?,2012-05-11
8463,Julio De Caro,Luis Diaz,Mujer de Fuego,2012-05-11
8464,Julio De Caro,Luis Diaz,"Che, Panete",2012-05-11
8465,Julio De Caro,Luis Diaz,"Sosegate, Micaela",2012-05-11
8466,Julio De Caro,Luis Diaz,No Es Pa Ponerse a Llorar,2012-05-11
8467,Julio De Caro,Luis Diaz,"Oiga, Don Ramon",2012-05-11
8468,Julio De Caro,Luis Diaz,Todo el Año Es Carnaval,2012-05-11
8469,Julio De Caro,Luis Diaz,Quedan Tuitos Invitatos,2012-05-11
8470,Julio De Caro,Luis Diaz,Soñador,2012-05-11
8471,Julio De Caro,Luis Diaz,Vieja Escuela de Mi Barrio,2012-05-11
8472,Julio De Caro,Teofilo Ibañez,La Serenata de Ayer,2012-05-11
8473,Julio De Caro,Teofilo Ibañez,Dia de Fiesta,2012-05-11
8474,Julio De Caro,Teofilo Ibañez,Flor de Trebol,2012-05-11
8475,Julio De Caro,Teofilo Ibañez,"No Importa, Te Perdono",2012-05-11
8476,Julio De Caro,Pedro Lauga,Aquel,2011-09-30
8477,Julio De Caro,Pedro Lauga,Noche estrellada,2011-09-30
8478,Julio De Caro,Pedro Lauga,Potpourrí federal,2011-09-30
8479,Julio De Caro,Pedro Lauga,Ideal,2011-09-30
8480,Julio De Caro,Pedro Lauga,Vina del mar,2011-09-30
8481,Julio De Caro,Pedro Lauga,Mala pata,2011-09-30
8482,Julio De Caro,Pedro Lauga,Dulce esperanza,2011-09-30
8483,Julio De Caro,Pedro Lauga,Virundela,2011-09-30
8484,Julio De Caro,Pedro Lauga,Yo no sé si me querés,2011-09-30
8485,Julio De Caro,Héctor Farrel,Otro amor ha de llegar,2011-09-30
8486,Julio De Caro,Héctor Farrel,Demasiado tarde,2011-09-30
8487,Julio De Caro,Héctor Farrel,Corazon de carbon,2011-09-30
8488,Julio De Caro,Héctor Farrel,Sorpresa de novia,2011-09-30
8489,Julio De Caro,Héctor Farrel,Luz divina,2011-09-30
8490,Julio De Caro,Héctor Farrel,No hay tierra como la mia,2011-09-30
8491,Julio De Caro,Héctor Farrel,"Mama, yo quiero casarme",2011-09-30
8492,Julio De Caro,Héctor Farrel,Morena del 900,2011-09-30
8493,Julio De Caro,Héctor Farrel,No quiero pensar mas,2011-09-30
8494,Julio De Caro,Héctor Farrel,Milonga de Montserrat,2011-09-30
8495,Julio De Caro,Héctor Farrel,La gaita de Manuela,2011-09-30
8496,Julio De Caro,Héctor Farrel,"Ay, aurora",2011-09-30
8497,Julio De Caro,Héctor Farrel,Celoso por ti,2011-09-30
8498,Julio De Caro,Héctor Farrel,No me pidas la exclusiva,2011-09-30
8499,Julio De Caro,Carlos Viván,Corazon de carbon,2011-09-30
8500,Julio De Caro,Carlos Viván,Sorpresa de novia,2011-09-30
8501,Julio De Caro,Carlos Viván,Un violin en la noche,2011-09-30
8502,Julio De Caro,Roberto Medina,Selecciones de Gardel,2011-09-30
8503,Julio De Caro,Roberto Medina,Punto y banca,2011-09-30
8504,Julio De Caro,Roberto Medina,Esta noche de luna,2011-09-30
8505,Julio De Caro,Orlando Verri,Mi dolor,2011-09-30
8506,Julio De Caro,Orlando Verri,Soy bailarín,2011-09-30
8507,Julio De Caro,Orlando Verri,"Ja, ja, ja",2011-09-30
8508,Julio De Caro,Roberto Quiroga,El candombe,2011-09-30
8509,Julio De Caro,Agustín Volpe,Un dilema,2011-09-30
8510,Julio De Caro,Agustín Volpe,Decíme que paso,2011-09-30
8511,Julio De Caro,Agustín Volpe,De mi te alejas,2011-09-30
8512,Julio De Caro,Agustín Volpe,"Ay, Elena",2011-09-30
8513,Julio De Caro,Luis Díaz,La polca de los pibes,2011-09-30
8514,Julio De Caro,Luis Díaz,Por qué tus ojos tienen pena?,2011-09-30
8515,Julio De Caro,Luis Díaz,1937,2011-09-30
8516,Julio De Caro,Luis Díaz,Norma,2011-09-30
8517,Julio De Caro,Luis Díaz,Decíme que sí,2011-09-30
8518,Julio De Caro,Luis Díaz,Era mi vida,2011-09-30
8519,Julio De Caro,Luis Díaz,Arolas,2011-09-30
8520,Julio De Caro,Felix Gutierrez,Corazon herido,2010-12-17
8521,Julio De Caro,Felix Gutierrez,Primer Agua,2010-12-17
8522,Julio De Caro,Osvaldo Pugliese,Tiny,2018-04-02
8523,Julio De Caro,Maximo Diego Pujol,Boedo (arr. M.D. Pujol),2012-05-02
8524,Julio De Caro,Marcelo Nisinman,Boedo (arr. M.J. Nisinman),2011-09-01
8525,Alfredo De Angelis,Lalo Martel,El Piropo,2017-12-16
8526,Alfredo De Angelis,Lalo Martel,Chistando,2017-12-16
8527,Alfredo De Angelis,Lalo Martel,Anoche Estuve Llorando,2017-12-16
8528,Alfredo De Angelis,Lalo Martel,Ruiseñor de Puente Alsina,2017-12-16
8529,Alfredo De Angelis,Lalo Martel,Así Nació Esta Milonga,2017-12-16
8530,Alfredo De Angelis,Lalo Martel,Orgullo Tanguero,2017-12-16
8531,Alfredo De Angelis,Lalo Martel,Meta Garufa,2017-12-16
8532,Alfredo De Angelis,Lalo Martel,Amor de Resero,2017-12-16
8533,Alfredo De Angelis,Lalo Martel,Que Tienes Que Hablar de Mi,2017-12-16
8534,Alfredo De Angelis,Lalo Martel,Que Tenés Que Hablar de Mi,2014-09-30
8535,Alfredo De Angelis,Lalo Martel,Pastorcita de Amancay,2014-09-30
8536,Alfredo De Angelis,Lalo Martel,Blanca Nieve,2014-09-30
8537,Alfredo De Angelis,Lalo Martel,T.B.C,2014-03-05
8538,Alfredo De Angelis,Lalo Martel,Chau Pebeta,2013-09-17
8539,Alfredo De Angelis,Juan Carlos Godoy,Amor de Resero,2017-12-16
8540,Alfredo De Angelis,Juan Carlos Godoy,Y a Mi Que,2015-01-01
8541,Alfredo De Angelis,Juan Carlos Godoy,Me Embrujaste,2015-01-01
8542,Alfredo De Angelis,Juan Carlos Godoy,He Matado un Hombre,2015-01-01
8543,Alfredo De Angelis,Juan Carlos Godoy,Nadie Quiso Mas,2014-09-30
8544,Alfredo De Angelis,Juan Carlos Godoy,Más Allá del Corazón,2014-09-30
8545,Alfredo De Angelis,Juan Carlos Godoy,Tu Olvido y Yo,2014-09-30
8546,Alfredo De Angelis,Juan Carlos Godoy,Ni Tu Ni Yo,2014-09-30
8547,Alfredo De Angelis,Juan Carlos Godoy,Vuelve Amor,2014-09-30
8548,Alfredo De Angelis,Juan Carlos Godoy,Yo Sé Que Te Adoro,2014-09-30
8549,Alfredo De Angelis,Juan Carlos Godoy,Un Duende y Nada Más,2014-09-30
8550,Alfredo De Angelis,Juan Carlos Godoy,Mas Allá del Corazón,2014-03-05
8551,Alfredo De Angelis,Juan Carlos Godoy,Maldito Corazón,2014-03-05
8552,Alfredo De Angelis,Juan Carlos Godoy,Un Mendigo,2014-03-05
8553,Alfredo De Angelis,Juan Carlos Godoy,Entre Tu Amor y Mi Amor,2014-03-05
8554,Alfredo De Angelis,Juan Carlos Godoy,Nadie Quiso Más,2014-03-05
8555,Alfredo De Angelis,Juan Carlos Godoy,Señor... No Me la Quites,2014-03-05
8556,Alfredo De Angelis,Juan Carlos Godoy,Quien Tiene Tu Amor,2014-03-05
8557,Alfredo De Angelis,Juan Carlos Godoy,No Culpes al Amor,2013-09-17
8558,Alfredo De Angelis,Juan Carlos Godoy,Virgen de la Serranía,2012-06-20
8559,Alfredo De Angelis,Adolfo Carabelli y su Orquesta Típica,Cuatro Palábras,2013-10-30
8560,Alfredo De Angelis,Adolfo Carabelli y su Orquesta Típica,Pa Que Laglimear,2013-10-30
8561,Alfredo De Angelis,Roberto Florio,Bajo el Cono Azul,2013-09-17
8562,Alfredo De Angelis,Roberto Florio,Amor de Marinero,2013-09-17
8563,Alfredo De Angelis,Roberto Florio,Qué Ironía,2013-09-17
8564,Alfredo De Angelis,Roberto Florio,Que Será Corazón,2013-09-17
8565,Alfredo De Angelis,Roberto Florio,Puede Ser Que No Te Rías,2013-09-17
8566,Alfredo De Angelis,Roberto Florio,Puede Ser Que No Te Rias,2009-01-20
8567,Alfredo De Angelis,Julio Martel,Buenos Aires De Ayer,2013-01-01
8568,Alfredo De Angelis,Julio Martel,Altar Sin Luz,2013-01-01
8569,Alfredo De Angelis,Julio Martel,Mentiras Piadosas,2013-01-01
8570,Alfredo De Angelis,Julio Martel,Acordes Porteños,2013-01-01
8571,Alfredo De Angelis,Julio Martel,Y No Volvio,2013-01-01
8572,Alfredo De Angelis,Julio Martel,El Mayoral Del Tranvia,2013-01-01
8573,Alfredo De Angelis,Julio Martel,Selección de Tangos de Discépolo: Victoria / Que Vachaché / Confesión / Esta Noche Me Emborracho,2009-05-05
8574,Alfredo De Angelis,Julio Martel,Fruto Dulce,2009-04-30
8575,Alfredo De Angelis,Julio Martel,Selecciones Discépolo,2009-04-30
8576,Alfredo De Angelis,Julio Martel,Como la Caperucita,2009-04-30
8577,Alfredo De Angelis,Julio Martel,Selecciones de Enrique Delfino,2009-04-30
8578,Alfredo De Angelis,Julio Martel,La Vida Me Engañó,2005-01-01
8579,Alfredo De Angelis,Julio Martel,La Mañana,2005-01-01
