numero,Source,Target,Label,Fecha
3618,Litto Nebbia,Marcelo Peralta,Pasan Cosas Tantas Cosas,1994-04-04
3619,Litto Nebbia,Marcelo Peralta,Si Nunca Queremos Mirar,1994-04-04
3620,Litto Nebbia,Marcelo Peralta,Calles Somnolientas - Bonus Track,1994-04-04
3621,Litto Nebbia,Marcelo Peralta,La Esquina del Sur: Perfidia / Quieres Conocer un Secreto,1989-02-02
3622,Litto Nebbia,Ricardo Lew,Nosotros Dos Aún,1994-03-03
3623,Litto Nebbia,Ricardo Lew,Todo Lo Que Debo Hacer,1992-07-07
3624,Litto Nebbia,Vocal Melopea,"Juntos, Siempre Juntos",1993-05-05
3625,Litto Nebbia,Inés Estévez,Si Es Que Puedes Oir,1992-09-09
3626,Litto Nebbia,Inés Estévez,Si Es Que Puedes Oir (Corta I),1992-09-09
3627,Litto Nebbia,Inés Estévez,Si Es Que Puedes Oir (Corta Ii),1992-09-09
3628,Litto Nebbia,Inés Estévez,Si Es Que Puedes Oir (Escape Final),1992-09-09
3629,Litto Nebbia,Néstor Marconi,Sobre los Inmigrantes,1992-01-01
3630,Litto Nebbia,Néstor Marconi,Tango de los Abuelos y los Padres y los Hijos,1992-01-01
3631,Litto Nebbia,Néstor Marconi,Aguafuertes Porteñas (Para Arlt),1992-01-01
3632,Litto Nebbia,Néstor Marconi,Aeropuertos,1992-01-01
3633,Litto Nebbia,Fernando Suárez Paz,Sobre los Inmigrantes,1992-01-01
3634,Litto Nebbia,Fernando Suárez Paz,Adónde Voy,1992-01-01
3635,Litto Nebbia,Fernando Suárez Paz,Aguafuertes Porteñas (Para Arlt),1992-01-01
3636,Litto Nebbia,Fernando Suárez Paz,Scherzo de Brumas,1992-01-01
3637,Litto Nebbia,Roberto Goyeneche,Tango de los Abuelos y los Padres y los Hijos,1992-01-01
3638,Litto Nebbia,Roberto Goyeneche,Despedida… / Kokoró Kará (Desde Adentro) - Con Antonio Carrizo en ¨la Vida y el Canto¨,2015-12-12
3639,Litto Nebbia,Dúo Salteño,Todos los Pueblos Son un País,1992-01-01
3640,Litto Nebbia,Mario Fiocca,Adónde Voy,1992-01-01
3641,Litto Nebbia,Mario Fiocca,Scherzo de Brumas,1992-01-01
3642,Litto Nebbia,José Bragato,Adónde Voy,1992-01-01
3643,Litto Nebbia,José Bragato,Scherzo de Brumas,1992-01-01
3644,Litto Nebbia,Gustavo Bergalli,La Pasión Según Setiembre,1990-11-11
3645,Litto Nebbia,Luis Borda,Las Tres Corazonadas,1989-07-07
3646,Litto Nebbia,Luis Borda,Danza Primera,1989-07-07
3647,Litto Nebbia,Luis Borda,El Cubanito Porteño,1989-07-07
3648,Litto Nebbia,Luis Borda,Días de Guardar,1989-07-07
3649,Litto Nebbia,Luis Borda,"Cerca, Pero No Tan Lejos",1989-07-07
3650,Litto Nebbia,Luis Borda,El Viento y la Rutina,1989-07-07
3651,Litto Nebbia,Luis Borda,El Viaje de John Pez,1989-07-07
3652,Litto Nebbia,Luis Borda,San Bernardo,1989-07-07
3653,Litto Nebbia,Luis Borda,Tema de Petreca,1989-07-07
3654,Litto Nebbia,Cuarteto Zupay,Para Que Se Encuentren los Hombres,1983-04-04
3655,Litto Nebbia,Cuarteto Zupay,Primera Canción para Miranda,1983-04-04
3656,Litto Nebbia,Cuarteto Zupay,Mientras Me Voy Poniendo Viejo,1983-04-04
3657,Litto Nebbia,Cuarteto Zupay,"Tan Cerca de Dios, Tan Cerca de Ti",1983-04-04
3658,Litto Nebbia,Daniel Binelli,Suite para los 149 Barrios Porteños,1981-10-01
3659,Litto Nebbia,Daniel Binelli,Saliendo para México,1981-10-01
3660,Litto Nebbia,Daniel Binelli,Dentro de Mi Bosque,1981-10-01
3661,Litto Nebbia,Huinca,Gritar & Amar Es Luchar,1972-10-10
3662,Litto Nebbia,Huinca,Harlem,1972-10-10
3663,Litto Nebbia,Huinca,Postludio,1972-10-10
3664,Litto Nebbia,Huinca,Alunar,1972-10-10
3665,Litto Nebbia,Huinca,Canción para Ramona,1972-10-10
3666,Litto Nebbia,Huinca,Por Algo Es,1972-10-10
3667,Litto Nebbia,"Cacho Lafalce, Bernardo Baraj, Cacho Arce, Domingo Cura & Chino Rossi",Despertemos en América,1972-10-10
3668,Litto Nebbia,"Cacho Lafalce, Bernardo Baraj, Cacho Arce, Domingo Cura & Chino Rossi",Luis Se Cayó de la Higuera,1972-10-10
3669,Litto Nebbia,"Cacho Lafalce, Bernardo Baraj, Cacho Arce, Domingo Cura & Chino Rossi",Amame o Déjame de una Vez,1972-10-10
3670,Litto Nebbia,"Cacho Lafalce, Bernardo Baraj, Cacho Arce, Domingo Cura & Chino Rossi",Solo un Poco de Música,1972-10-10
3671,Litto Nebbia,La Perra Que Los Parió,Lo Que Nunca Te Dije,2021-02-12
3672,Litto Nebbia,Los Reyes del Falsete,Van Andando,2020-02-19
3673,Litto Nebbia,Los Reyes del Falsete,What You´Re Doing,2020-02-19
3674,Litto Nebbia,Los Reyes del Falsete,Estar Acá,2016-10-10
3675,Litto Nebbia,Los Reyes del Falsete,Los Niños (feat. Litto Nebbia),2012-11-28
3676,Litto Nebbia,José Francisco Ingaramo,El Shuffle de Julito,2020-01-29
3677,Litto Nebbia,José Francisco Ingaramo,Salgo Cuando Puedas,2020-01-29
3678,Litto Nebbia,José Francisco Ingaramo,"Postales de la gran ciudad - Part, 1",2018-07-27
3679,Litto Nebbia,José Francisco Ingaramo,"Postales de la gran ciudad - Part, 2",2018-07-27
3680,Litto Nebbia,Ciro Fogliatta,Outside of That,1999-07-07
3681,Litto Nebbia,Raúl Lavié,Batilana,2007-04-05
3682,Gustavo Cordera,Charo Bogarín,El Impenetrable (feat. Charo Bogarín & Mariana Baraj),2016-06-24
3683,Gustavo Cordera,Los Caligaris,Bailarín Apocalíptico,2011-09-04
3684,Árbol,Natalie Perez,Pequeños Sueños (Feat. Natalie Perez),2020-08-14
3685,Liliana Vitale,Veronica Condomi,Extiende la Superficie,2013-11-17
3686,Liliana Vitale,Veronica Condomi,Canción de Amor para Marea y Tambor,2013-11-17
3687,Liliana Vitale,Emme,Canción de Amor para Marea y Tambor,2013-11-17
3688,María Elena Walsh,Leda Valladares,Baguala Salteña del Valle de Lerna,2015-05-13
3689,María Elena Walsh,Leda Valladares,La Cocinerita,2015-05-13
3690,María Elena Walsh,Leda Valladares,La Unitaria,2015-05-13
3691,María Elena Walsh,Leda Valladares,Casi Casi,2015-05-13
3692,María Elena Walsh,Leda Valladares,Pobre de Mi,2015-05-13
3693,María Elena Walsh,Leda Valladares,Tuita la Noche,2015-05-13
3694,María Elena Walsh,Leda Valladares,Baguala Tucumana del Mollar,2015-05-13
3695,María Elena Walsh,Leda Valladares,Chacarera de Tafi,2015-05-13
3696,María Elena Walsh,Leda Valladares,Tonadas o Coplas,2015-05-13
3697,María Elena Walsh,Leda Valladares,Las Obreras,2015-05-13
3698,María Elena Walsh,Leda Valladares,Mi Pacha Mama,2010-03-29
3699,María Elena Walsh,Leda Valladares,Pobre de Mi Paloma,2010-03-29
3700,María Elena Walsh,Leda Valladares,Cuequita Boliviana,2010-03-29
3701,María Elena Walsh,Leda Valladares,Taripai Cha Cucharata,2010-03-29
3702,María Elena Walsh,Leda Valladares,Quiesiera Cruzar el Rio,2010-03-29
3703,María Elena Walsh,Leda Valladares,Vidalas de los Indios,2010-03-29
3704,María Elena Walsh,Leda Valladares,Ya Se Murió el Burro,1974
3705,María Elena Walsh,Leda Valladares,De los Alamos Vengo,1974
3706,María Elena Walsh,Leda Valladares,Remende,1974
3707,María Elena Walsh,Leda Valladares,Romance del Conde Olinos,1974
3708,María Elena Walsh,Leda Valladares,"Al Olivo, Al Olivo",1974
3709,María Elena Walsh,Leda Valladares,Tres Morillas,1974
3710,María Elena Walsh,Leda Valladares,En Que Nos Parecemos,1974
3711,María Elena Walsh,Leda Valladares,Ya Se Van los Pastores,1974
3712,María Elena Walsh,Leda Valladares,Romance del Enamorado y la Muerte,1974
3713,María Elena Walsh,Leda Valladares,A la Mar Fui por Naranjas,1974
3714,María Elena Walsh,Leda Valladares,Tres Hojitas,1974
3715,María Elena Walsh,Leda Valladares,Eres Alta y Delgada,1974
3716,María Elena Walsh,Leda Valladares,Picaro Molinero,1974
3717,María Elena Walsh,Leda Valladares,Navegando Navegué,1974
3718,María Elena Walsh,Leda Valladares,Coplas de Navidad,1969-11-05
3719,María Elena Walsh,Leda Valladares,Villancico Boliviano,1969-11-05
3720,María Elena Walsh,Leda Valladares,Rin Rin,1969-11-05
3721,María Elena Walsh,Leda Valladares,Pampanitos,1969-11-05
3722,Fabiana Cantilo,Gustavo Cerati,Eiti Leda (feat. Gustavo Cerati),2005-07-26
3723,Fabiana Cantilo,Mariano Lopez,Mi enfermedad,1997-07-01
3724,Fabiana Cantilo,Mariano Lopez,Mary Poppins y el deshollinador,1997-07-01
3725,Fabiana Cantilo,Mariano Lopez,Cosas que pasan,1991-11-11
3726,Fabiana Cantilo,Mariano Lopez,Una chica torpe en la gran ciudad,1991-11-11
3727,Fabiana Cantilo,Mariano Lopez,Cuatro brazos cuatro piernas,1991-11-11
3728,Fabiana Cantilo,Mariano Lopez,Ayer soñé con Walter,1991-11-11
3729,Fabiana Cantilo,Mariano Lopez,Buscando siempre,1991-11-11
3730,Fabiana Cantilo,Eduardo Bergallo,Nada es para siempre,1997-07-01
3731,Fabiana Cantilo,Eduardo Bergallo,(Ya fue) Nos vemos luego,1997-07-01
3732,Fabiana Cantilo,Eduardo Bergallo,Na na na na,1995-11-01
3733,Fabiana Cantilo,Eduardo Bergallo,Tontos pies,1995-11-01
3734,Fabiana Cantilo,Eduardo Bergallo,La arena del amor,1995-11-01
3735,Fabiana Cantilo,Eduardo Bergallo,Guarden mi secreto,1995-11-01
3736,Fabiana Cantilo,Eduardo Bergallo,Baby Love,1995-11-01
3737,Fabiana Cantilo,Eduardo Bergallo,Te amaré sin flores,1995-11-01
3738,Fabiana Cantilo,Eduardo Bergallo,Enloquecerte,1995-11-01
3739,Fabiana Cantilo,Eduardo Bergallo,Coma,1995-11-01
3740,Fabiana Cantilo,Eduardo Bergallo,Loca Tuca de Dios,1995-11-01
3741,Fabiana Cantilo,Eduardo Bergallo,Nada lo compra - Money Can't Buy It,1995-11-01
3742,Fabiana Cantilo,Natalie Perez,Pegaditos,2019-10-14
3743,Nacha Guevara,Carlos Gardel,El Dia Que Me Quieras (with Nacha Guevara),1984
3744,Alberto Ginastera,Gabriel Sivak,Tres Instantes Oníricos: I. Tarde,2016-11-25
3745,Alberto Ginastera,Gabriel Sivak,Tres Instantes Oníricos: II. De los álamos,2016-11-25
3746,Alberto Ginastera,Gabriel Sivak,Tres Instantes Oníricos: III. Creía yo,2016-11-25
3747,Alberto Ginastera,Fernando Viani,Danzas argentinas para los ninos: No. 1. Moderato: Para Alex,2007-04-24
3748,Alberto Ginastera,Fernando Viani,Danzas argentinas para los ninos: No. 2. Paisaje: Para Georgina,2007-04-24
3749,Alberto Ginastera,Fernando Viani,Piezas infantiles I: No. 1. Preludio,2007-04-24
3750,Alberto Ginastera,Fernando Viani,Piezas infantiles I: No. 2. Osito bailando,2007-04-24
3751,Alberto Ginastera,Fernando Viani,Piezas infantiles I: No. 3. Arrullo,2007-04-24
3752,Alberto Ginastera,Fernando Viani,Piezas infantiles I: No. 4. Soldaditos,2007-04-24
3753,Alberto Ginastera,Fernando Viani,Piezas infantiles II: No. 1. Anton Pirulero,2007-04-24
3754,Alberto Ginastera,Fernando Viani,Piezas infantiles II: No. 2. Arrorro,2007-04-24
3755,Alberto Ginastera,Fernando Viani,Piezas infantiles II: No. 3. Chacarerita,2007-04-24
3756,Alberto Ginastera,Fernando Viani,Piezas infantiles II: No. 4. Arroz con leche,2007-04-24
3757,Alberto Ginastera,Fernando Viani,"Estancia, Op. 8: Pequena Danza (version for piano): Pequena danza",2007-04-24
3758,Alberto Ginastera,Fernando Viani,Toccata,2007-04-24
3759,Alberto Ginastera,Fernando Viani,"Toccata, Villancico y Fuga, Op. 18: Villancico",2007-04-24
3760,Alberto Ginastera,Fernando Viani,"Toccata, Villancico y Fuga, Op. 18: Fuga",2007-04-24
3761,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 1: Maestoso",2007-04-24
3762,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 2: Tempo giusto",2007-04-24
3763,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 3: Impetuoso, l'istesso tempo",2007-04-24
3764,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 4: Vivacissimo",2007-04-24
3765,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 5: L'istesso tempo",2007-04-24
3766,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 6: L'istesso tempo",2007-04-24
3767,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 7: Sereno",2007-04-24
3768,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 8: Estatico",2007-04-24
3769,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 9: Quasi allegretto",2007-04-24
3770,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 10: Pastorale",2007-04-24
3771,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 11: Andantino poetico",2007-04-24
3772,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Variation 12: Lento",2007-04-24
3773,Alberto Ginastera,Fernando Viani,"Variazioni e Toccata sopra Aurora lucis rutilat, Op. 52: Toccata - Finale: Tema",2007-04-24
3774,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Scene 1: El Amanecer - Introduccion y Escena (Dawn - Introduction and Scena)",2006-11-21
3775,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Pequena Danza (Little dance)",2006-11-21
3776,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Scene 2: La Manana - Danza del trigo (Morning - Wheat Dance)",2006-11-21
3777,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Los trabajadores agricolas (The farm labourers)",2006-11-21
3778,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Los peones de hacienda - Entrada de los caballitos (The cattlemen - Entry of the foals)",2006-11-21
3779,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Los puebleros (The townsfolk)",2006-11-21
3780,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Scene 3: La tarde - Triste pampeano (Afternoon - 'Triste' from the Pampas)",2006-11-21
3781,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: La doma (Rodeo)",2006-11-21
3782,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Idilio crepuscular (Twilight idyll)",2006-11-21
3783,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Scene 4: La Noche - Nocturno (Night - Nocturne)",2006-11-21
3784,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Scene 5: El Amanecer - Escena (Dawn - Scena)",2006-11-21
3785,Alberto Ginastera,Luis Gaeta,"Estancia, Op. 8: Danza final (Final Dance) (Malambo)",2006-11-21
3786,Alberto Ginastera,Gabriel Castagna,"Pampeana No. 3, Op. 24, ""Pastoral Symphony"": I. Adagio contemplativo - Poco piu mosso - Tempo I",2003-07-01
3787,Alberto Ginastera,Gabriel Castagna,"Pampeana No. 3, Op. 24, ""Pastoral Symphony"": II. Impetuosamente - Intermezzo quasi Trio: Un poco meno mosso - Tempo I",2003-07-01
3788,Alberto Ginastera,Gabriel Castagna,"Pampeana No. 3, Op. 24, ""Pastoral Symphony"": III. Largo con poetica esaltazione - Pochissimo piu lento",2003-07-01
3789,Alberto Ginastera,Gabriel Castagna,"Estancia Suite, Op. 8a: I. Los trabajadores agricolas: Tempo giusto",2003-07-01
3790,Alberto Ginastera,Gabriel Castagna,"Estancia Suite, Op. 8a: II. Danza del trigo: Tranquillo",2003-07-01
3791,Alberto Ginastera,Gabriel Castagna,"Estancia Suite, Op. 8a: III. Les peones de hacienda: Mosso e ruvido",2003-07-01
3792,Alberto Ginastera,Gabriel Castagna,"Estancia Suite, Op. 8a: IV. Danza final [Malambo]: Allegro - Tempo di malambo",2003-07-01
3793,Alberto Ginastera,Gabriel Castagna,"Glosses sobre temes de Pau Casals for Orchestra, Op. 48: I. Introduccio: Tempo rubato - Allegro - Lento - Un poco piu lento - Allegro - Molto lento - Tempo rubato —",2003-07-01
3794,Alberto Ginastera,Gabriel Castagna,"Glosses sobre temes de Pau Casals for Orchestra, Op. 48: II. Romanc: Adagio intimo —",2003-07-01
3795,Alberto Ginastera,Gabriel Castagna,"Glosses sobre temes de Pau Casals for Orchestra, Op. 48: III. Sardanes: Tempo di sardana - Gioiosamente, brillante —",2003-07-01
3796,Alberto Ginastera,Gabriel Castagna,"Glosses sobre temes de Pau Casals for Orchestra, Op. 48: IV. Cant: Molto lento —",2003-07-01
3797,Alberto Ginastera,Gabriel Castagna,"Glosses sobre temes de Pau Casals for Orchestra, Op. 48: V. Conclusio delirant: Vivace, con fuoco - In modo popolare, gioiante! - Prestissimo",2003-07-01
3798,Alberto Ginastera,Gabriel Castagna,"Pampeana No. 3, Op. 24, ""Pastoral Symphony"": I. Adagio contemplativo",2003-07-01
3799,Alberto Ginastera,Gabriel Castagna,"Pampeana No. 3, Op. 24, ""Pastoral Symphony"": II. Impetuosamente",2003-07-01
3800,Alberto Ginastera,Gabriel Castagna,"Pampeana No. 3, Op. 24, ""Pastoral Symphony"": III. Largo con poetica esaltazione",2003-07-01
3801,Alberto Ginastera,Gabriel Castagna,"Estancia Suite, Op. 8a: I. Los trabajadores agricolas. Tempo giusto",2003-07-01
3802,Alberto Ginastera,Gabriel Castagna,"Estancia Suite, Op. 8a: II. Danza del trigo. Tranquillo",2003-07-01
3803,Alberto Ginastera,Gabriel Castagna,"Estancia Suite, Op. 8a: III. Los peones de hacienda. Mosso e rúvido",2003-07-01
3804,Alberto Ginastera,Gabriel Castagna,"Estancia Suite, Op. 8a: IV. Danza final. Allegro - Tempo di malambo",2003-07-01
3805,Alberto Ginastera,Gabriel Castagna,"Glosses sobre temes de Pau Casals, Op. 48: I. Introducció. Tempo rubato",2003-07-01
3806,Alberto Ginastera,Gabriel Castagna,"Glosses sobre temes de Pau Casals, Op. 48: II. Romanç. Adagio intimo",2003-07-01
3807,Alberto Ginastera,Gabriel Castagna,"Glosses sobre temes de Pau Casals, Op. 48: III. Sardanes. Tempo di sardana",2003-07-01
3808,Alberto Ginastera,Gabriel Castagna,"Glosses sobre temes de Pau Casals, Op. 48: IV. Cant. Molto lento",2003-07-01
3809,Alberto Ginastera,Gabriel Castagna,"Glosses sobre temes de Pau Casals, Op. 48: V. Conclusió delirant. Vivace",2003-07-01
3810,Alberto Ginastera,Dora De Marinis,"Piano Concerto No. 2, Op. 39: IV. Cadenza",2001-04-13
3811,Alberto Ginastera,Dora De Marinis,"Piano Concerto No. 2, Op. 39: V. Finale prestissimo",2001-04-13
3812,Alberto Ginastera,ALBERTO GINASTERA,A. GINASTERA: Dance of the bandit Gaucho (Exc.),2022-03-02
3813,Alberto Ginastera,Juan Sebastian Delgado,"Puneña No. 2, Op. 45: I. Harawi",2020-07-03
3814,Alberto Ginastera,Juan Sebastian Delgado,"Puneña No. 2, Op. 45: II. Wayno Karnavalito",2020-07-03
3815,Alberto Ginastera,Rodolfo Mederos,"Ginastera: Danzas argentinas, Op. 2: No. 2, La moza donosa",2022-10-28
3816,Alberto Ginastera,Daniel Barenboim,"Ginastera: Danzas argentinas, Op. 2: II. Danza de la moza donosa (Dolcemente espressivo)",2002-11-04
3817,Javier Malosetti,Ruben Lopez Furst,I Should Care,2000-01-01
3818,Javier Malosetti,Ruben Lopez Furst,My Funny Valentine,2000-01-01
3819,Javier Malosetti,Ruben Lopez Furst,Very Good,2000-01-01
3820,Javier Malosetti,Ruben Lopez Furst,The Song Is You,2000-01-01
3821,Javier Malosetti,Ruben Lopez Furst,Just in Time,2000-01-01
3822,Javier Malosetti,Los Abuelos De La Nada,Cosas Mias,2021-08-18
3823,Javier Malosetti,Aca Seca Trio,Esa tristeza,2009-11-30
3824,Javier Malosetti,Nico Cota,Madrid Solo (Melodia Bass) [feat. Javier Malosetti],2015-10-24
3825,Javier Malosetti,Nico Cota,Madrid Solo Theme (feat. Javier Malosetti),2015-10-24
3826,Javier Malosetti,Nico Cota,Truman Vals (Free Bird) [feat. Javier Malosetti],2015-10-24
3827,Javier Malosetti,Nico Cota,Truman Vals (Version Uno) [feat. Javier Malosetti],2015-10-24
3828,Javier Malosetti,Quintino Cinalli,Eloisa,2014-04-25
3829,Jorge Cumbo,Javier Casalla,Huayno T,2020-04-04
3830,Jorge Cumbo,Javier Casalla,Cueca del Guzanito,2020-04-04
3831,Jorge Cumbo,Javier Casalla,Clasicón,2020-04-04
3832,Jorge Cumbo,Javier Casalla,Chacarera Feliz,2020-04-04
3833,Jorge Cumbo,Luis Borda,Chamarrita del Sauce,2003-07-29
3834,Jorge Cumbo,Ernesto Snajer,Danza del Agua,2003-07-29
3835,Jorge Cumbo,Ernesto Snajer,Cuando el Diablo Anda en el Vino,2003-07-29
3836,Jorge Cumbo,Ignacio López,"Bartók: Para Niños, Sz. 42, Libro I, ""Canciones Folklóricas Húngaras"": Nº 6, Danza Regional",2003-07-29
3837,Jorge Cumbo,Ignacio López,"Bartók: Para Niños, Sz. 42, Libro III, ""Canciones Folklóricas Eslovenas"": Nº 61, Amante Distante, Assai Lento",2003-07-29
3838,Jorge Cumbo,Ignacio López,"Bartók: Para Niños, Sz. 42, Libro I, ""Canciones Folklóricas Húngaras"": Nº 10, Flores Exóticas, Allegro Molto",2003-07-29
3839,Jorge Cumbo,Ignacio López,Canción para Quenistas,2003-07-29
3840,Jorge Cumbo,Terceto Murillo,El Viaje Interior,2014-08-11
3841,Eladia Blazquez,Raúl Lavié,Golpea Que Te Van a Abrir,2009-09-02
3842,Eladia Blazquez,Victor Villadangos,Kite-flying Dream,2004-02-18
3843,Jorge Araujo,AnToN KuRT,Give - Anton Kurt Remix,2019-10-22
3844,Jorge Araujo,Scorpio,Amitie,2017
3845,Bernardo Baraj,Marcelo Baraj,Stella by Starlight,2020-03-27
3846,Bernardo Baraj,Marcelo Baraj,Someday my Prince Will Come,2020-03-27
3847,Bernardo Baraj,Marcelo Baraj,Comin Home Baby,2020-03-27
3848,Bernardo Baraj,Marcelo Baraj,Los Ejes de mi Carreta,2020-03-27
3849,Bernardo Baraj,Marcelo Baraj,Straigth No Chaser,2020-03-27
3850,Bernardo Baraj,Juan Bayon,Stella by Starlight,2020-03-27
3851,Bernardo Baraj,Juan Bayon,Someday my Prince Will Come,2020-03-27
3852,Bernardo Baraj,Juan Bayon,Comin Home Baby,2020-03-27
3853,Bernardo Baraj,Juan Bayon,Los Ejes de mi Carreta,2020-03-27
3854,Bernardo Baraj,Juan Bayon,Straigth No Chaser,2020-03-27
3855,Bernardo Baraj,César Franov,Cuando Seria,2022-09-02
3856,Tangoloco (Daniel García Quinteto),Raúl Lavié,Candombe para Gardel / La Puñalada (Medley),2022-01-28
3857,Tangoloco (Daniel García Quinteto),Pablo Ziegler,Jugo de Tomate Frio / La Muerte del Angel,2006-11-25
3858,Tangoloco (Daniel García Quinteto),María Volonté,Something,2006-11-25
3859,Tangoloco (Daniel García Quinteto),Rubén Goldín,Para Respirar,2002-11-25
3860,Tangoloco (Daniel García Quinteto),Juan Darthes,La City Porteña,2002-11-25
3861,Lisandro Aristimuño,Fena Della Maggiora,Todo lo que aún me queda,2022-10-27
3862,Lisandro Aristimuño,Vandera,Mi Trap,2021-05-14
3863,Lidia Borda,Luis Borda,Vivo en San Telmo,2022-10-14
3864,Lidia Borda,Luis Borda,Al Otro Lado del Rio,2022-10-14
3865,Lidia Borda,Luis Borda,Barco Partido,2022-10-14
3866,Lidia Borda,Luis Borda,La Bala Dobló en la Esquina,2022-10-14
3867,Lidia Borda,Luis Borda,Flor de Muro,2022-10-14
3868,Lidia Borda,Luis Borda,La Vida Después,2022-10-14
3869,Lidia Borda,Luis Borda,Algo Así,2022-10-14
3870,Lidia Borda,Luis Borda,Oro y plata,2012-01-01
3871,Lidia Borda,Luis Borda,Ay de mi,2012-01-01
3872,Lidia Borda,Luis Borda,Flor de cardo,2012-01-01
3873,Lidia Borda,Luis Borda,Gota de lluvia,2012-01-01
3874,Lidia Borda,Luis Borda,Pampa luna,2012-01-01
3875,Lidia Borda,Luis Borda,Pluma de nido,2012-01-01
3876,Lidia Borda,Luis Borda,Tu nombre,2012-01-01
3877,Lidia Borda,Luis Borda,De barro,2012-01-01
3878,Lidia Borda,Luis Borda,Torrente,2012-01-01
